yr,m,i,value
2004,trn,mmf,14.960076693562103
2000,trn,mmf,11.859522290983303
1997,trn,mmf,9.2980476687854
2007,trn,mmf,17.352585323232123
2010,trn,mmf,13.839114078241185
2003,trn,mmf,12.64381813738919
2011,trn,mmf,15.122312145719844
2001,trn,mmf,11.522848446763861
2008,trd,mmf,150.37813828567698
2009,trd,mmf,134.75503371268786
2005,trd,mmf,130.5471700780475
2006,trd,mmf,141.6426546332649
2012,trd,mmf,172.37391133998713
2014,trd,mmf,183.9628667706227
2013,trd,mmf,176.56574678854585
1999,trd,mmf,92.0110515706729
2002,trd,mmf,108.27420388946081
2017,trd,mmf,201.8438062913476
2016,trd,mmf,191.67736985148775
2015,trd,mmf,188.62780690543025
1998,trd,mmf,85.89839685710719
2004,trd,mmf,124.54542156318733
2000,trd,mmf,98.03210998331481
1997,trd,mmf,80.80137568324496
2007,trd,mmf,149.89361599244737
2010,trd,mmf,154.01380301016937
2003,trd,mmf,113.16752536763624
2011,trd,mmf,166.5802389007176
2001,trd,mmf,95.19971682245045
2008,trn,otr,-9.974935194862776e-9
2009,trn,otr,-9.974935328201634e-9
2005,trn,otr,-9.974934873705673e-9
2006,trn,otr,-9.974934901823406e-9
2012,trn,otr,-9.990907312249064e-9
2014,trn,otr,-9.990907356526717e-9
2013,trn,otr,-9.990907418382875e-9
1999,trn,otr,-9.974934561919689e-9
2002,trn,otr,-9.990906833570614e-9
2017,trn,otr,-9.990907255570035e-9
2016,trn,otr,-9.974935967251391e-9
2015,trn,otr,-9.974936031889888e-9
1998,trn,otr,-9.97493531975786e-9
2004,trn,otr,-9.974934476919163e-9
2000,trn,otr,-9.990906964298197e-9
1997,trn,otr,-9.974936485550789e-9
2007,trn,otr,-9.974934729576199e-9
2010,trn,otr,-9.974934990148147e-9
2003,trn,otr,-9.990906831430503e-9
2011,trn,otr,-9.974934927151859e-9
2001,trn,otr,-9.9909068869255e-9
2008,trd,otr,-9.974939643184098e-9
2009,trd,otr,-9.974939649391163e-9
2005,trd,otr,-9.974939380319478e-9
2006,trd,otr,-9.974939313284548e-9
2012,trd,otr,-9.99090840956294e-9
2014,trd,otr,-9.990908329662239e-9
2013,trd,otr,-9.990908349728466e-9
1999,trd,otr,-9.974938934803532e-9
2002,trd,otr,-9.990908499740967e-9
2017,trd,otr,-9.99090821836545e-9
2016,trd,otr,-9.974938671788034e-9
2015,trd,otr,-9.974938746052938e-9
1998,trd,otr,-9.974938941828621e-9
2004,trd,otr,-9.974939155752912e-9
2000,trd,otr,-9.990908406306804e-9
1997,trd,otr,-9.974938806981448e-9
2007,trd,otr,-9.974939252431074e-9
2010,trd,otr,-9.974939236374689e-9
2003,trd,otr,-9.990908430190457e-9
2011,trd,otr,-9.974939183662556e-9
2001,trd,otr,-9.990908539907261e-9
2008,trn,min,31.602972974844942
2009,trn,min,26.423322330554264
2005,trn,min,21.969147645428443
2006,trn,min,25.35951817400131
2012,trn,min,32.13387051711499
2014,trn,min,36.35547895585536
2013,trn,min,32.62471524933363
1999,trn,min,15.686258007192551
2002,trn,min,15.705641329556451
2017,trn,min,31.7410305758537
2016,trn,min,27.39830433889517
2015,trn,min,33.09130456500829
1998,trn,min,15.629247267340453
2004,trn,min,18.542357361242363
2000,trn,min,15.598915887385436
1997,trn,min,16.600711203029082
2007,trn,min,27.287805375821137
2010,trn,min,29.645432266921606
2003,trn,min,16.42973475433676
2011,trn,min,34.16159394319828
2001,trn,min,15.92601966209168
2008,trd,min,5.137432634726261
2009,trd,min,3.920701787160919
2005,trd,min,6.035759872012022
2006,trd,min,6.219457964422902
2012,trd,min,5.258789937000042
2014,trd,min,7.194814543417953
2013,trd,min,6.112594272916194
1999,trd,min,3.3878660410564025
2002,trd,min,3.7400522504949913
2017,trd,min,7.955232170333256
2016,trd,min,6.837147585364412
2015,trd,min,7.074341195306137
1998,trd,min,3.1528136287343917
2004,trd,min,5.116382028035829
2000,trd,min,3.639189217536726
1997,trd,min,3.184479925040669
2007,trd,min,5.4073539975265765
2010,trd,min,4.457427631000327
2003,trd,min,4.639833037020906
2011,trd,min,5.131192879978037
2001,trd,min,3.525419433249723
