yr,va,j,value
1999,othtax,wht,0.0
2002,othtax,wht,0.0
2017,othtax,wht,0.0
2016,othtax,wht,0.0
2015,othtax,wht,0.0
1998,othtax,wht,0.0
2004,othtax,wht,0.0
2000,othtax,wht,0.0
1997,othtax,wht,0.0
2007,othtax,wht,0.0
2010,othtax,wht,0.0
2003,othtax,wht,0.0
2011,othtax,wht,0.0
2001,othtax,wht,0.0
2008,surplus,wht,0.0
2009,surplus,wht,0.0
2005,surplus,wht,0.0
2006,surplus,wht,0.0
2012,surplus,wht,0.0
2014,surplus,wht,0.0
2013,surplus,wht,0.0
1999,surplus,wht,0.0
2002,surplus,wht,0.0
2017,surplus,wht,0.0
2016,surplus,wht,0.0
2015,surplus,wht,0.0
1998,surplus,wht,0.0
2004,surplus,wht,0.0
2000,surplus,wht,0.0
1997,surplus,wht,0.0
2007,surplus,wht,0.0
2010,surplus,wht,0.0
2003,surplus,wht,0.0
2011,surplus,wht,0.0
2001,surplus,wht,0.0
2008,compen,wht,0.0
2009,compen,wht,0.0
2005,compen,wht,0.0
2006,compen,wht,0.0
2012,compen,wht,0.0
2014,compen,wht,0.0
2013,compen,wht,0.0
1999,compen,wht,0.0
2002,compen,wht,0.0
2017,compen,wht,0.0
2016,compen,wht,0.0
2015,compen,wht,0.0
1998,compen,wht,0.0
2004,compen,wht,0.0
2000,compen,wht,0.0
1997,compen,wht,0.0
2007,compen,wht,0.0
2010,compen,wht,0.0
2003,compen,wht,0.0
2011,compen,wht,0.0
2001,compen,wht,0.0
2008,othtax,oth,0.0
2009,othtax,oth,0.0
2005,othtax,oth,0.0
2006,othtax,oth,0.0
2012,othtax,oth,0.0
2014,othtax,oth,0.0
2013,othtax,oth,0.0
1999,othtax,oth,0.0
2002,othtax,oth,0.0
2017,othtax,oth,0.0
2016,othtax,oth,0.0
2015,othtax,oth,0.0
1998,othtax,oth,0.0
2004,othtax,oth,0.0
2000,othtax,oth,0.0
1997,othtax,oth,0.0
2007,othtax,oth,0.0
2010,othtax,oth,0.0
2003,othtax,oth,0.0
2011,othtax,oth,0.0
2001,othtax,oth,0.0
2008,surplus,oth,0.0
2009,surplus,oth,0.0
2005,surplus,oth,0.0
2006,surplus,oth,0.0
2012,surplus,oth,0.0
2014,surplus,oth,0.0
2013,surplus,oth,0.0
1999,surplus,oth,0.0
2002,surplus,oth,0.0
2017,surplus,oth,0.0
2016,surplus,oth,0.0
2015,surplus,oth,0.0
1998,surplus,oth,0.0
2004,surplus,oth,0.0
2000,surplus,oth,0.0
1997,surplus,oth,0.0
2007,surplus,oth,0.0
2010,surplus,oth,0.0
2003,surplus,oth,0.0
2011,surplus,oth,0.0
2001,surplus,oth,0.0
2008,compen,oth,0.0
2009,compen,oth,0.0
2005,compen,oth,0.0
2006,compen,oth,0.0
2012,compen,oth,0.0
2014,compen,oth,0.0
2013,compen,oth,0.0
1999,compen,oth,0.0
2002,compen,oth,0.0
2017,compen,oth,0.0
2016,compen,oth,0.0
2015,compen,oth,0.0
1998,compen,oth,0.0
2004,compen,oth,0.0
2000,compen,oth,0.0
1997,compen,oth,0.0
2007,compen,oth,0.0
2010,compen,oth,0.0
2003,compen,oth,0.0
2011,compen,oth,0.0
2001,compen,oth,0.0
2008,othtax,wrh,0.0
2009,othtax,wrh,0.0
2005,othtax,wrh,0.0
2006,othtax,wrh,0.0
2012,othtax,wrh,0.0
2014,othtax,wrh,0.0
2013,othtax,wrh,0.0
1999,othtax,wrh,0.0
2002,othtax,wrh,0.0
2017,othtax,wrh,0.0
2016,othtax,wrh,0.0
2015,othtax,wrh,0.0
1998,othtax,wrh,0.0
2004,othtax,wrh,0.0
2000,othtax,wrh,0.0
1997,othtax,wrh,0.0
2007,othtax,wrh,0.0
2010,othtax,wrh,0.0
2003,othtax,wrh,0.0
2011,othtax,wrh,0.0
2001,othtax,wrh,0.0
2008,surplus,wrh,0.0
2009,surplus,wrh,0.0
2005,surplus,wrh,0.0
2006,surplus,wrh,0.0
2012,surplus,wrh,0.0
2014,surplus,wrh,0.0
2013,surplus,wrh,0.0
1999,surplus,wrh,0.0
2002,surplus,wrh,0.0
2017,surplus,wrh,0.0
2016,surplus,wrh,0.0
2015,surplus,wrh,0.0
1998,surplus,wrh,0.0
2004,surplus,wrh,0.0
2000,surplus,wrh,0.0
1997,surplus,wrh,0.0
2007,surplus,wrh,0.0
2010,surplus,wrh,0.0
2003,surplus,wrh,0.0
2011,surplus,wrh,0.0
2001,surplus,wrh,0.0
2008,compen,wrh,0.0
2009,compen,wrh,0.0
2005,compen,wrh,0.0
2006,compen,wrh,0.0
2012,compen,wrh,0.0
2014,compen,wrh,0.0
2013,compen,wrh,0.0
1999,compen,wrh,0.0
2002,compen,wrh,0.0
2017,compen,wrh,0.0
2016,compen,wrh,0.0
2015,compen,wrh,0.0
1998,compen,wrh,0.0
2004,compen,wrh,0.0
2000,compen,wrh,0.0
1997,compen,wrh,0.0
2007,compen,wrh,0.0
2010,compen,wrh,0.0
2003,compen,wrh,0.0
2011,compen,wrh,0.0
2001,compen,wrh,0.0
2008,othtax,ott,0.0
2009,othtax,ott,0.0
2005,othtax,ott,0.0
2006,othtax,ott,0.0
2012,othtax,ott,0.0
2014,othtax,ott,0.0
2013,othtax,ott,0.0
1999,othtax,ott,0.0
2002,othtax,ott,0.0
2017,othtax,ott,0.0
2016,othtax,ott,0.0
2015,othtax,ott,0.0
1998,othtax,ott,0.0
2004,othtax,ott,0.0
2000,othtax,ott,0.0
1997,othtax,ott,0.0
2007,othtax,ott,0.0
2010,othtax,ott,0.0
2003,othtax,ott,0.0
2011,othtax,ott,0.0
2001,othtax,ott,0.0
2008,surplus,ott,0.0
2009,surplus,ott,0.0
2005,surplus,ott,0.0
2006,surplus,ott,0.0
2012,surplus,ott,0.0
2014,surplus,ott,0.0
2013,surplus,ott,0.0
1999,surplus,ott,0.0
2002,surplus,ott,0.0
2017,surplus,ott,0.0
2016,surplus,ott,0.0
2015,surplus,ott,0.0
1998,surplus,ott,0.0
2004,surplus,ott,0.0
2000,surplus,ott,0.0
1997,surplus,ott,0.0
2007,surplus,ott,0.0
2010,surplus,ott,0.0
2003,surplus,ott,0.0
2011,surplus,ott,0.0
2001,surplus,ott,0.0
2008,compen,ott,0.0
2009,compen,ott,0.0
2005,compen,ott,0.0
2006,compen,ott,0.0
2012,compen,ott,0.0
2014,compen,ott,0.0
2013,compen,ott,0.0
1999,compen,ott,0.0
2002,compen,ott,0.0
2017,compen,ott,0.0
2016,compen,ott,0.0
2015,compen,ott,0.0
1998,compen,ott,0.0
2004,compen,ott,0.0
2000,compen,ott,0.0
1997,compen,ott,0.0
2007,compen,ott,0.0
2010,compen,ott,0.0
2003,compen,ott,0.0
2011,compen,ott,0.0
2001,compen,ott,0.0
2008,othtax,che,0.0
2009,othtax,che,0.0
2005,othtax,che,0.0
2006,othtax,che,0.0
2012,othtax,che,0.0
2014,othtax,che,0.0
2013,othtax,che,0.0
1999,othtax,che,0.0
2002,othtax,che,0.0
2017,othtax,che,0.0
2016,othtax,che,0.0
2015,othtax,che,0.0
1998,othtax,che,0.0
2004,othtax,che,0.0
2000,othtax,che,0.0
1997,othtax,che,0.0
2007,othtax,che,0.0
2010,othtax,che,0.0
2003,othtax,che,0.0
2011,othtax,che,0.0
2001,othtax,che,0.0
2008,surplus,che,0.0
2009,surplus,che,0.0
2005,surplus,che,0.0
2006,surplus,che,0.0
2012,surplus,che,0.0
2014,surplus,che,0.0
2013,surplus,che,0.0
1999,surplus,che,0.0
2002,surplus,che,0.0
2017,surplus,che,0.0
2016,surplus,che,0.0
2015,surplus,che,0.0
1998,surplus,che,0.0
2004,surplus,che,0.0
2000,surplus,che,0.0
1997,surplus,che,0.0
2007,surplus,che,0.0
2010,surplus,che,0.0
2003,surplus,che,0.0
2011,surplus,che,0.0
2001,surplus,che,0.0
2008,compen,che,0.0
2009,compen,che,0.0
2005,compen,che,0.0
2006,compen,che,0.0
2012,compen,che,0.0
2014,compen,che,0.0
2013,compen,che,0.0
1999,compen,che,0.0
2002,compen,che,0.0
2017,compen,che,0.0
2016,compen,che,0.0
2015,compen,che,0.0
1998,compen,che,0.0
2004,compen,che,0.0
2000,compen,che,0.0
1997,compen,che,0.0
2007,compen,che,0.0
2010,compen,che,0.0
2003,compen,che,0.0
2011,compen,che,0.0
2001,compen,che,0.0
2008,othtax,air,0.0
2009,othtax,air,0.0
2005,othtax,air,0.0
2006,othtax,air,0.0
2012,othtax,air,0.0
2014,othtax,air,0.0
2013,othtax,air,0.0
1999,othtax,air,0.0
2002,othtax,air,0.0
2017,othtax,air,0.0
2016,othtax,air,0.0
2015,othtax,air,0.0
1998,othtax,air,0.0
2004,othtax,air,0.0
2000,othtax,air,0.0
1997,othtax,air,0.0
2007,othtax,air,0.0
2010,othtax,air,0.0
2003,othtax,air,0.0
2011,othtax,air,0.0
2001,othtax,air,0.0
2008,surplus,air,0.0
2009,surplus,air,0.0
2005,surplus,air,0.0
2006,surplus,air,0.0
2012,surplus,air,0.0
2014,surplus,air,0.0
2013,surplus,air,0.0
1999,surplus,air,0.0
2002,surplus,air,0.0
2017,surplus,air,0.0
2016,surplus,air,0.0
2015,surplus,air,0.0
1998,surplus,air,0.0
2004,surplus,air,0.0
2000,surplus,air,0.0
1997,surplus,air,0.0
2007,surplus,air,0.0
2010,surplus,air,0.0
2003,surplus,air,0.0
2011,surplus,air,0.0
2001,surplus,air,0.0
2008,compen,air,0.0
2009,compen,air,0.0
2005,compen,air,0.0
2006,compen,air,0.0
2012,compen,air,0.0
2014,compen,air,0.0
2013,compen,air,0.0
1999,compen,air,0.0
2002,compen,air,0.0
2017,compen,air,0.0
2016,compen,air,0.0
2015,compen,air,0.0
1998,compen,air,0.0
2004,compen,air,0.0
2000,compen,air,0.0
1997,compen,air,0.0
2007,compen,air,0.0
2010,compen,air,0.0
2003,compen,air,0.0
2011,compen,air,0.0
2001,compen,air,0.0
2008,othtax,mmf,0.0
2009,othtax,mmf,0.0
2005,othtax,mmf,0.0
2006,othtax,mmf,0.0
2012,othtax,mmf,0.0
2014,othtax,mmf,0.0
2013,othtax,mmf,0.0
1999,othtax,mmf,0.0
2002,othtax,mmf,0.0
2017,othtax,mmf,0.0
2016,othtax,mmf,0.0
2015,othtax,mmf,0.0
1998,othtax,mmf,0.0
2004,othtax,mmf,0.0
2000,othtax,mmf,0.0
1997,othtax,mmf,0.0
2007,othtax,mmf,0.0
2010,othtax,mmf,0.0
2003,othtax,mmf,0.0
2011,othtax,mmf,0.0
2001,othtax,mmf,0.0
2008,surplus,mmf,0.0
2009,surplus,mmf,0.0
2005,surplus,mmf,0.0
2006,surplus,mmf,0.0
2012,surplus,mmf,0.0
2014,surplus,mmf,0.0
2013,surplus,mmf,0.0
1999,surplus,mmf,0.0
2002,surplus,mmf,0.0
2017,surplus,mmf,0.0
2016,surplus,mmf,0.0
2015,surplus,mmf,0.0
1998,surplus,mmf,0.0
2004,surplus,mmf,0.0
2000,surplus,mmf,0.0
1997,surplus,mmf,0.0
2007,surplus,mmf,0.0
2010,surplus,mmf,0.0
2003,surplus,mmf,0.0
2011,surplus,mmf,0.0
2001,surplus,mmf,0.0
2008,compen,mmf,0.0
2009,compen,mmf,0.0
2005,compen,mmf,0.0
2006,compen,mmf,0.0
2012,compen,mmf,0.0
2014,compen,mmf,0.0
2013,compen,mmf,0.0
1999,compen,mmf,0.0
2002,compen,mmf,0.0
2017,compen,mmf,0.0
2016,compen,mmf,0.0
2015,compen,mmf,0.0
1998,compen,mmf,0.0
2004,compen,mmf,0.0
2000,compen,mmf,0.0
1997,compen,mmf,0.0
2007,compen,mmf,0.0
2010,compen,mmf,0.0
2003,compen,mmf,0.0
2011,compen,mmf,0.0
2001,compen,mmf,0.0
2008,othtax,otr,0.0
2009,othtax,otr,0.0
2005,othtax,otr,0.0
2006,othtax,otr,0.0
2012,othtax,otr,0.0
2014,othtax,otr,0.0
2013,othtax,otr,0.0
1999,othtax,otr,0.0
2002,othtax,otr,0.0
2017,othtax,otr,0.0
2016,othtax,otr,0.0
2015,othtax,otr,0.0
1998,othtax,otr,0.0
2004,othtax,otr,0.0
2000,othtax,otr,0.0
1997,othtax,otr,0.0
2007,othtax,otr,0.0
2010,othtax,otr,0.0
2003,othtax,otr,0.0
2011,othtax,otr,0.0
2001,othtax,otr,0.0
2008,surplus,otr,0.0
2009,surplus,otr,0.0
2005,surplus,otr,0.0
2006,surplus,otr,0.0
2012,surplus,otr,0.0
2014,surplus,otr,0.0
2013,surplus,otr,0.0
1999,surplus,otr,0.0
2002,surplus,otr,0.0
2017,surplus,otr,0.0
2016,surplus,otr,0.0
2015,surplus,otr,0.0
1998,surplus,otr,0.0
2004,surplus,otr,0.0
2000,surplus,otr,0.0
1997,surplus,otr,0.0
2007,surplus,otr,0.0
2010,surplus,otr,0.0
2003,surplus,otr,0.0
2011,surplus,otr,0.0
2001,surplus,otr,0.0
2008,compen,otr,0.0
2009,compen,otr,0.0
2005,compen,otr,0.0
2006,compen,otr,0.0
2012,compen,otr,0.0
2014,compen,otr,0.0
2013,compen,otr,0.0
1999,compen,otr,0.0
2002,compen,otr,0.0
2017,compen,otr,0.0
2016,compen,otr,0.0
2015,compen,otr,0.0
1998,compen,otr,0.0
2004,compen,otr,0.0
2000,compen,otr,0.0
1997,compen,otr,0.0
2007,compen,otr,0.0
2010,compen,otr,0.0
2003,compen,otr,0.0
2011,compen,otr,0.0
2001,compen,otr,0.0
2008,othtax,min,0.0
2009,othtax,min,0.0
2005,othtax,min,0.0
2006,othtax,min,0.0
2012,othtax,min,0.0
2014,othtax,min,0.0
2013,othtax,min,0.0
1999,othtax,min,0.0
2002,othtax,min,0.0
2017,othtax,min,0.0
2016,othtax,min,0.0
2015,othtax,min,0.0
1998,othtax,min,0.0
2004,othtax,min,0.0
2000,othtax,min,0.0
1997,othtax,min,0.0
2007,othtax,min,0.0
2010,othtax,min,0.0
2003,othtax,min,0.0
2011,othtax,min,0.0
2001,othtax,min,0.0
2008,surplus,min,0.0
2009,surplus,min,0.0
2005,surplus,min,0.0
2006,surplus,min,0.0
2012,surplus,min,0.0
2014,surplus,min,0.0
2013,surplus,min,0.0
1999,surplus,min,0.0
2002,surplus,min,0.0
2017,surplus,min,0.0
2016,surplus,min,0.0
2015,surplus,min,0.0
1998,surplus,min,0.0
2004,surplus,min,0.0
2000,surplus,min,0.0
1997,surplus,min,0.0
2007,surplus,min,0.0
2010,surplus,min,0.0
2003,surplus,min,0.0
2011,surplus,min,0.0
2001,surplus,min,0.0
2008,compen,min,0.0
2009,compen,min,0.0
2005,compen,min,0.0
2006,compen,min,0.0
2012,compen,min,0.0
2014,compen,min,0.0
2013,compen,min,0.0
1999,compen,min,0.0
2002,compen,min,0.0
2017,compen,min,0.0
2016,compen,min,0.0
2015,compen,min,0.0
1998,compen,min,0.0
2004,compen,min,0.0
2000,compen,min,0.0
1997,compen,min,0.0
2007,compen,min,0.0
2010,compen,min,0.0
2003,compen,min,0.0
2011,compen,min,0.0
2001,compen,min,0.0
