yr,ir_supply,jc_supply,uni_3,value
2008,mch,TrnCost,millions of us dollars (USD),9758.0
2008,mch,TrdTrn,millions of us dollars (USD),119002.0
2008,mch,Duties,millions of us dollars (USD),1182.0
2008,mch,TaxLesSubsidies,millions of us dollars (USD),8040.0
2008,mch,Supply,millions of us dollars (USD),592744.0
2008,dat,com,millions of us dollars (USD),18448.0
2008,dat,pub,millions of us dollars (USD),9536.0
2008,dat,dat,millions of us dollars (USD),92073.0
2008,dat,tsv,millions of us dollars (USD),449.0
2008,dat,slg,millions of us dollars (USD),1858.0
2008,dat,osv,millions of us dollars (USD),347.0
2008,dat,fdd,millions of us dollars (USD),14.0
2008,dat,Tax,millions of us dollars (USD),613.0
2008,dat,imports,millions of us dollars (USD),596.0
2008,dat,Output,millions of us dollars (USD),122725.0
2008,dat,BasicSupply,millions of us dollars (USD),123321.0
2008,dat,TaxLesSubsidies,millions of us dollars (USD),613.0
2008,dat,Supply,millions of us dollars (USD),123933.0
2008,amd,res,millions of us dollars (USD),133.0
2008,amd,rec,millions of us dollars (USD),388.0
2008,amd,ore,millions of us dollars (USD),40.0
2008,amd,edu,millions of us dollars (USD),14122.0
2008,amd,amd,millions of us dollars (USD),117026.0
2008,amd,art,millions of us dollars (USD),3.0
2008,amd,slg,millions of us dollars (USD),7830.0
2008,amd,Tax,millions of us dollars (USD),10622.0
2008,amd,Output,millions of us dollars (USD),139542.0
2008,amd,BasicSupply,millions of us dollars (USD),139542.0
2008,amd,TaxLesSubsidies,millions of us dollars (USD),10622.0
2008,amd,Supply,millions of us dollars (USD),150164.0
2008,oil,uti,millions of us dollars (USD),32.0
2008,oil,nmp,millions of us dollars (USD),8.0
2008,oil,oil,millions of us dollars (USD),311589.0
2008,oil,smn,millions of us dollars (USD),686.0
2008,oil,pet,millions of us dollars (USD),316.0
2008,oil,wst,millions of us dollars (USD),146.0
2008,oil,Tax,millions of us dollars (USD),21938.0
2008,oil,imports,millions of us dollars (USD),388622.0
2008,oil,Output,millions of us dollars (USD),312776.0
2008,oil,BasicSupply,millions of us dollars (USD),701398.0
2008,oil,Margins,millions of us dollars (USD),10150.0
2008,oil,TrnCost,millions of us dollars (USD),32278.0
2008,oil,TrdTrn,millions of us dollars (USD),42428.0
2008,oil,Duties,millions of us dollars (USD),95.0
2008,oil,TaxLesSubsidies,millions of us dollars (USD),22033.0
2008,oil,Supply,millions of us dollars (USD),765859.0
2008,hos,fnd,millions of us dollars (USD),1782.0
2008,hos,hos,millions of us dollars (USD),554052.0
2008,hos,slg,millions of us dollars (USD),136033.0
2008,hos,fdd,millions of us dollars (USD),1500.0
2008,hos,Tax,millions of us dollars (USD),1098.0
2008,hos,imports,millions of us dollars (USD),2183.0
2008,hos,Output,millions of us dollars (USD),693367.0
2008,hos,BasicSupply,millions of us dollars (USD),695549.0
2008,hos,TaxLesSubsidies,millions of us dollars (USD),1098.0
2008,hos,Supply,millions of us dollars (USD),696648.0
2008,rnt,com,millions of us dollars (USD),51.0
2008,rnt,amb,millions of us dollars (USD),3446.0
2008,rnt,rec,millions of us dollars (USD),277.0
2008,rnt,pub,millions of us dollars (USD),16.0
2008,rnt,fbt,millions of us dollars (USD),1733.0
2008,rnt,brd,millions of us dollars (USD),11482.0
2008,rnt,bnk,millions of us dollars (USD),54786.0
2008,rnt,edu,millions of us dollars (USD),60.0
2008,rnt,mch,millions of us dollars (USD),150.0
2008,rnt,dat,millions of us dollars (USD),71.0
2008,rnt,amd,millions of us dollars (USD),869.0
2008,rnt,hos,millions of us dollars (USD),708.0
2008,rnt,rnt,millions of us dollars (USD),274780.0
2008,rnt,tsv,millions of us dollars (USD),22.0
2008,rnt,art,millions of us dollars (USD),2619.0
2008,rnt,mov,millions of us dollars (USD),95.0
2008,rnt,osv,millions of us dollars (USD),266.0
2008,rnt,trn,millions of us dollars (USD),315.0
2008,rnt,mvt,millions of us dollars (USD),1131.0
2008,rnt,wst,millions of us dollars (USD),122.0
2008,rnt,adm,millions of us dollars (USD),25.0
2008,rnt,trk,millions of us dollars (USD),195.0
2008,rnt,gmt,millions of us dollars (USD),266.0
2008,rnt,wht,millions of us dollars (USD),9342.0
2008,rnt,wrh,millions of us dollars (USD),6.0
2008,rnt,ott,millions of us dollars (USD),3670.0
2008,rnt,air,millions of us dollars (USD),86.0
2008,rnt,otr,millions of us dollars (USD),77.0
2008,rnt,Tax,millions of us dollars (USD),10442.0
2008,rnt,Output,millions of us dollars (USD),366666.0
2008,rnt,BasicSupply,millions of us dollars (USD),366666.0
2008,rnt,TaxLesSubsidies,millions of us dollars (USD),10442.0
2008,rnt,Supply,millions of us dollars (USD),377108.0
2008,pla,ppd,millions of us dollars (USD),1326.0
2008,pla,fbp,millions of us dollars (USD),2.0
2008,pla,eec,millions of us dollars (USD),46.0
2008,pla,tex,millions of us dollars (USD),205.0
2008,pla,nmp,millions of us dollars (USD),302.0
2008,pla,ote,millions of us dollars (USD),34.0
2008,pla,mch,millions of us dollars (USD),271.0
2008,pla,pla,millions of us dollars (USD),186927.0
2008,pla,fpd,millions of us dollars (USD),178.0
2008,pla,pri,millions of us dollars (USD),464.0
2008,pla,fmt,millions of us dollars (USD),1045.0
2008,pla,pet,millions of us dollars (USD),5.0
2008,pla,cep,millions of us dollars (USD),97.0
2008,pla,mot,millions of us dollars (USD),285.0
2008,pla,pmt,millions of us dollars (USD),69.0
2008,pla,wpd,millions of us dollars (USD),76.0
2008,pla,che,millions of us dollars (USD),5740.0
2008,pla,mmf,millions of us dollars (USD),687.0
2008,pla,Tax,millions of us dollars (USD),6553.0
2008,pla,imports,millions of us dollars (USD),34562.0
2008,pla,Output,millions of us dollars (USD),197759.0
2008,pla,BasicSupply,millions of us dollars (USD),232321.0
2008,pla,Margins,millions of us dollars (USD),66451.0
2008,pla,TrnCost,millions of us dollars (USD),4576.0
2008,pla,TrdTrn,millions of us dollars (USD),71027.0
2008,pla,Duties,millions of us dollars (USD),902.0
2008,pla,TaxLesSubsidies,millions of us dollars (USD),7455.0
2008,pla,Supply,millions of us dollars (USD),310803.0
2008,fof,agr,millions of us dollars (USD),3794.0
2008,fof,fnd,millions of us dollars (USD),137.0
2008,fof,fof,millions of us dollars (USD),43501.0
2008,fof,slg,millions of us dollars (USD),2401.0
2008,fof,wht,millions of us dollars (USD),720.0
2008,fof,air,millions of us dollars (USD),519.0
2008,fof,Tax,millions of us dollars (USD),997.0
2008,fof,imports,millions of us dollars (USD),15335.0
2008,fof,Output,millions of us dollars (USD),51073.0
2008,fof,BasicSupply,millions of us dollars (USD),66408.0
2008,fof,Margins,millions of us dollars (USD),6824.0
2008,fof,TrnCost,millions of us dollars (USD),2714.0
2008,fof,TrdTrn,millions of us dollars (USD),9538.0
2008,fof,Duties,millions of us dollars (USD),5.0
2008,fof,TaxLesSubsidies,millions of us dollars (USD),1002.0
2008,fof,Supply,millions of us dollars (USD),76948.0
2008,fin,fnd,millions of us dollars (USD),107.0
2008,fin,fin,millions of us dollars (USD),118239.0
2008,fin,slg,millions of us dollars (USD),20400.0
2008,fin,Output,millions of us dollars (USD),138745.0
2008,fin,BasicSupply,millions of us dollars (USD),138745.0
2008,fin,Supply,millions of us dollars (USD),138745.0
2008,tsv,ppd,millions of us dollars (USD),568.0
2008,tsv,res,millions of us dollars (USD),3.0
2008,tsv,com,millions of us dollars (USD),11872.0
2008,tsv,amb,millions of us dollars (USD),244.0
2008,tsv,fbp,millions of us dollars (USD),1774.0
2008,tsv,rec,millions of us dollars (USD),148.0
2008,tsv,con,millions of us dollars (USD),277.0
2008,tsv,eec,millions of us dollars (USD),1842.0
2008,tsv,fnd,millions of us dollars (USD),11565.0
2008,tsv,pub,millions of us dollars (USD),84506.0
2008,tsv,hou,millions of us dollars (USD),5.0
2008,tsv,fbt,millions of us dollars (USD),12.0
2008,tsv,ins,millions of us dollars (USD),394.0
2008,tsv,tex,millions of us dollars (USD),327.0
2008,tsv,leg,millions of us dollars (USD),141.0
2008,tsv,uti,millions of us dollars (USD),164.0
2008,tsv,nmp,millions of us dollars (USD),942.0
2008,tsv,brd,millions of us dollars (USD),79096.0
2008,tsv,bnk,millions of us dollars (USD),293.0
2008,tsv,ore,millions of us dollars (USD),125.0
2008,tsv,edu,millions of us dollars (USD),21105.0
2008,tsv,ote,millions of us dollars (USD),30362.0
2008,tsv,man,millions of us dollars (USD),4710.0
2008,tsv,mch,millions of us dollars (USD),6654.0
2008,tsv,dat,millions of us dollars (USD),30785.0
2008,tsv,amd,millions of us dollars (USD),7.0
2008,tsv,oil,millions of us dollars (USD),836.0
2008,tsv,hos,millions of us dollars (USD),3974.0
2008,tsv,rnt,millions of us dollars (USD),13.0
2008,tsv,pla,millions of us dollars (USD),1202.0
2008,tsv,fin,millions of us dollars (USD),14.0
2008,tsv,tsv,millions of us dollars (USD),1031243.0
2008,tsv,nrs,millions of us dollars (USD),35.0
2008,tsv,sec,millions of us dollars (USD),182.0
2008,tsv,art,millions of us dollars (USD),5482.0
2008,tsv,mov,millions of us dollars (USD),428.0
2008,tsv,fpd,millions of us dollars (USD),444.0
2008,tsv,slg,millions of us dollars (USD),41216.0
2008,tsv,pri,millions of us dollars (USD),26026.0
2008,tsv,grd,millions of us dollars (USD),20.0
2008,tsv,pip,millions of us dollars (USD),4.0
2008,tsv,osv,millions of us dollars (USD),870.0
2008,tsv,trn,millions of us dollars (USD),8.0
2008,tsv,smn,millions of us dollars (USD),339.0
2008,tsv,fmt,millions of us dollars (USD),2514.0
2008,tsv,pet,millions of us dollars (USD),828.0
2008,tsv,mvt,millions of us dollars (USD),24.0
2008,tsv,cep,millions of us dollars (USD),42250.0
2008,tsv,wst,millions of us dollars (USD),78.0
2008,tsv,mot,millions of us dollars (USD),8678.0
2008,tsv,adm,millions of us dollars (USD),7001.0
2008,tsv,soc,millions of us dollars (USD),41.0
2008,tsv,alt,millions of us dollars (USD),226.0
2008,tsv,pmt,millions of us dollars (USD),498.0
2008,tsv,trk,millions of us dollars (USD),95.0
2008,tsv,fdd,millions of us dollars (USD),18896.0
2008,tsv,gmt,millions of us dollars (USD),266.0
2008,tsv,wtt,millions of us dollars (USD),1.0
2008,tsv,wpd,millions of us dollars (USD),169.0
2008,tsv,wht,millions of us dollars (USD),1805.0
2008,tsv,wrh,millions of us dollars (USD),34.0
2008,tsv,ott,millions of us dollars (USD),839.0
2008,tsv,che,millions of us dollars (USD),40105.0
2008,tsv,air,millions of us dollars (USD),794.0
2008,tsv,mmf,millions of us dollars (USD),7899.0
2008,tsv,otr,millions of us dollars (USD),160.0
2008,tsv,min,millions of us dollars (USD),77.0
2008,tsv,Tax,millions of us dollars (USD),3860.0
2008,tsv,imports,millions of us dollars (USD),59777.0
2008,tsv,Output,millions of us dollars (USD),1533538.0
2008,tsv,BasicSupply,millions of us dollars (USD),1593315.0
2008,tsv,TaxLesSubsidies,millions of us dollars (USD),3860.0
2008,tsv,Supply,millions of us dollars (USD),1597175.0
2008,nrs,nrs,millions of us dollars (USD),178246.0
2008,nrs,soc,millions of us dollars (USD),2067.0
2008,nrs,Tax,millions of us dollars (USD),1465.0
2008,nrs,Output,millions of us dollars (USD),180313.0
2008,nrs,BasicSupply,millions of us dollars (USD),180313.0
2008,nrs,TaxLesSubsidies,millions of us dollars (USD),1465.0
2008,nrs,Supply,millions of us dollars (USD),181777.0
2008,sec,ins,millions of us dollars (USD),1021.0
2008,sec,bnk,millions of us dollars (USD),39624.0
2008,sec,rnt,millions of us dollars (USD),22.0
2008,sec,tsv,millions of us dollars (USD),101.0
2008,sec,sec,millions of us dollars (USD),438964.0
2008,sec,Tax,millions of us dollars (USD),1324.0
2008,sec,imports,millions of us dollars (USD),60.0
2008,sec,Output,millions of us dollars (USD),479731.0
2008,sec,BasicSupply,millions of us dollars (USD),479791.0
2008,sec,TaxLesSubsidies,millions of us dollars (USD),1324.0
2008,sec,Supply,millions of us dollars (USD),481115.0
2008,art,rec,millions of us dollars (USD),179.0
2008,art,edu,millions of us dollars (USD),954.0
2008,art,amd,millions of us dollars (USD),1079.0
2008,art,tsv,millions of us dollars (USD),7.0
2008,art,art,millions of us dollars (USD),111857.0
2008,art,slg,millions of us dollars (USD),2552.0
2008,art,sle,millions of us dollars (USD),369.0
2008,art,fdd,millions of us dollars (USD),21.0
2008,art,Tax,millions of us dollars (USD),4960.0
2008,art,imports,millions of us dollars (USD),294.0
2008,art,Output,millions of us dollars (USD),117018.0
2008,art,BasicSupply,millions of us dollars (USD),117312.0
2008,art,TaxLesSubsidies,millions of us dollars (USD),4960.0
2008,art,Supply,millions of us dollars (USD),122272.0
2008,mov,fen,millions of us dollars (USD),101.0
2008,mov,brd,millions of us dollars (USD),399.0
2008,mov,mov,millions of us dollars (USD),127176.0
2008,mov,slg,millions of us dollars (USD),1.0
2008,mov,fdd,millions of us dollars (USD),42.0
2008,mov,Tax,millions of us dollars (USD),3341.0
2008,mov,imports,millions of us dollars (USD),4724.0
2008,mov,Output,millions of us dollars (USD),127720.0
2008,mov,BasicSupply,millions of us dollars (USD),132443.0
2008,mov,Margins,millions of us dollars (USD),8132.0
2008,mov,TrnCost,millions of us dollars (USD),251.0
2008,mov,TrdTrn,millions of us dollars (USD),8383.0
2008,mov,Duties,millions of us dollars (USD),2.0
2008,mov,TaxLesSubsidies,millions of us dollars (USD),3342.0
2008,mov,Supply,millions of us dollars (USD),144169.0
2008,fpd,ppd,millions of us dollars (USD),3.0
2008,fpd,eec,millions of us dollars (USD),4.0
2008,fpd,tex,millions of us dollars (USD),99.0
2008,fpd,nmp,millions of us dollars (USD),28.0
2008,fpd,mch,millions of us dollars (USD),108.0
2008,fpd,pla,millions of us dollars (USD),241.0
2008,fpd,fpd,millions of us dollars (USD),72682.0
2008,fpd,fmt,millions of us dollars (USD),316.0
2008,fpd,cep,millions of us dollars (USD),17.0
2008,fpd,mot,millions of us dollars (USD),18.0
2008,fpd,pmt,millions of us dollars (USD),16.0
2008,fpd,wpd,millions of us dollars (USD),380.0
2008,fpd,wht,millions of us dollars (USD),6.0
2008,fpd,mmf,millions of us dollars (USD),473.0
2008,fpd,Tax,millions of us dollars (USD),6847.0
2008,fpd,imports,millions of us dollars (USD),28657.0
2008,fpd,Output,millions of us dollars (USD),74391.0
2008,fpd,BasicSupply,millions of us dollars (USD),103048.0
2008,fpd,Margins,millions of us dollars (USD),55557.0
2008,fpd,TrnCost,millions of us dollars (USD),14279.0
2008,fpd,TrdTrn,millions of us dollars (USD),69837.0
2008,fpd,Duties,millions of us dollars (USD),40.0
2008,fpd,TaxLesSubsidies,millions of us dollars (USD),6887.0
2008,fpd,Supply,millions of us dollars (USD),179772.0
2008,slg,slg,millions of us dollars (USD),1473499.0
2008,slg,Output,millions of us dollars (USD),1473499.0
2008,slg,BasicSupply,millions of us dollars (USD),1473499.0
2008,slg,Supply,millions of us dollars (USD),1473499.0
2008,pri,ppd,millions of us dollars (USD),510.0
2008,pri,fnd,millions of us dollars (USD),11.0
2008,pri,pub,millions of us dollars (USD),1483.0
2008,pri,tex,millions of us dollars (USD),102.0
2008,pri,pla,millions of us dollars (USD),148.0
2008,pri,tsv,millions of us dollars (USD),568.0
2008,pri,fpd,millions of us dollars (USD),3.0
2008,pri,slg,millions of us dollars (USD),1232.0
2008,pri,pri,millions of us dollars (USD),69195.0
2008,pri,fmt,millions of us dollars (USD),201.0
2008,pri,cep,millions of us dollars (USD),34.0
2008,pri,adm,millions of us dollars (USD),2235.0
2008,pri,ott,millions of us dollars (USD),33.0
2008,pri,che,millions of us dollars (USD),12.0
2008,pri,mmf,millions of us dollars (USD),205.0
2008,pri,Tax,millions of us dollars (USD),873.0
2008,pri,imports,millions of us dollars (USD),2465.0
2008,pri,Output,millions of us dollars (USD),75972.0
2008,pri,BasicSupply,millions of us dollars (USD),78436.0
2008,pri,Margins,millions of us dollars (USD),11096.0
2008,pri,TrnCost,millions of us dollars (USD),3267.0
2008,pri,TrdTrn,millions of us dollars (USD),14363.0
2008,pri,Duties,millions of us dollars (USD),3.0
2008,pri,TaxLesSubsidies,millions of us dollars (USD),876.0
2008,pri,Supply,millions of us dollars (USD),93675.0
2008,grd,rnt,millions of us dollars (USD),17.0
2008,grd,grd,millions of us dollars (USD),44619.0
2008,grd,sle,millions of us dollars (USD),12681.0
2008,grd,otr,millions of us dollars (USD),174.0
2008,grd,Subsidies,millions of us dollars (USD),-44.0
2008,grd,Tax,millions of us dollars (USD),187.0
2008,grd,Output,millions of us dollars (USD),57491.0
2008,grd,BasicSupply,millions of us dollars (USD),57491.0
2008,grd,TaxLesSubsidies,millions of us dollars (USD),143.0
2008,grd,Supply,millions of us dollars (USD),57634.0
2008,pip,uti,millions of us dollars (USD),1326.0
2008,pip,pip,millions of us dollars (USD),30547.0
2008,pip,wht,millions of us dollars (USD),245.0
2008,pip,Tax,millions of us dollars (USD),42.0
2008,pip,Output,millions of us dollars (USD),32118.0
2008,pip,BasicSupply,millions of us dollars (USD),32118.0
2008,pip,TrnCost,millions of us dollars (USD),-31481.0
2008,pip,TrdTrn,millions of us dollars (USD),-31481.0
2008,pip,TaxLesSubsidies,millions of us dollars (USD),42.0
2008,pip,Supply,millions of us dollars (USD),678.0
2008,sle,uti,millions of us dollars (USD),1440.0
2008,sle,sle,millions of us dollars (USD),70307.0
2008,sle,Output,millions of us dollars (USD),71747.0
2008,sle,BasicSupply,millions of us dollars (USD),71747.0
2008,sle,Supply,millions of us dollars (USD),71747.0
2008,osv,com,millions of us dollars (USD),370.0
2008,osv,rec,millions of us dollars (USD),852.0
