uni_0,uni_1,uni_2,uni_3,value
2007,DC,mvp,millions of us dollars (USD),821.2
2007,DC,hdr,millions of us dollars (USD),639.0
2007,DC,odg,millions of us dollars (USD),448.6
2007,DC,ndr,millions of us dollars (USD),4817.5
2007,DC,foo,millions of us dollars (USD),1757.8
2007,DC,clo,millions of us dollars (USD),898.8
2007,DC,enr,millions of us dollars (USD),663.8
2007,DC,ong,millions of us dollars (USD),1497.1
2007,DC,ser,millions of us dollars (USD),21881.1
2007,DC,hce,millions of us dollars (USD),21240.1
2007,DC,utl,millions of us dollars (USD),4300.9
2007,DC,hea,millions of us dollars (USD),4793.7
2007,DC,rsr,millions of us dollars (USD),1022.2
2007,DC,htl,millions of us dollars (USD),1718.8
2007,DC,fsr,millions of us dollars (USD),2048.2
2007,DC,osr,millions of us dollars (USD),6520.4
2007,DC,npish,millions of us dollars (USD),641.0
2007,DC,npi,millions of us dollars (USD),3226.0
2007,DC,nps,millions of us dollars (USD),2585.0
2007,PA,rec,millions of us dollars (USD),12577.9
2007,PA,trn,millions of us dollars (USD),13805.5
2007,PA,pce,millions of us dollars (USD),421682.7
2007,PA,gds,millions of us dollars (USD),136872.4
2007,PA,dur,millions of us dollars (USD),45479.5
2007,PA,mvp,millions of us dollars (USD),15960.4
2007,PA,hdr,millions of us dollars (USD),10813.2
2007,PA,odg,millions of us dollars (USD),6128.0
2007,PA,ndr,millions of us dollars (USD),91392.9
2007,PA,foo,millions of us dollars (USD),30953.5
2007,PA,clo,millions of us dollars (USD),12643.7
2007,PA,enr,millions of us dollars (USD),14653.1
2007,PA,ong,millions of us dollars (USD),33142.7
2007,PA,ser,millions of us dollars (USD),284810.4
2007,PA,hce,millions of us dollars (USD),267479.4
2007,PA,utl,millions of us dollars (USD),65228.9
2007,PA,hea,millions of us dollars (USD),69205.1
2007,PA,rsr,millions of us dollars (USD),18579.3
2007,PA,htl,millions of us dollars (USD),22176.9
2007,PA,fsr,millions of us dollars (USD),38544.4
2007,PA,osr,millions of us dollars (USD),39939.3
2007,PA,npish,millions of us dollars (USD),17331.0
2007,PA,npi,millions of us dollars (USD),51367.1
2007,PA,nps,millions of us dollars (USD),34036.1
2007,WY,rec,millions of us dollars (USD),629.8
2007,WY,trn,millions of us dollars (USD),437.0
2007,WY,pce,millions of us dollars (USD),18126.6
2007,WY,gds,millions of us dollars (USD),7239.0
2007,WY,dur,millions of us dollars (USD),2261.1
2007,WY,mvp,millions of us dollars (USD),927.3
2007,WY,hdr,millions of us dollars (USD),454.6
2007,WY,odg,millions of us dollars (USD),249.4
2007,WY,ndr,millions of us dollars (USD),4978.0
2007,WY,foo,millions of us dollars (USD),1547.7
2007,WY,clo,millions of us dollars (USD),424.7
2007,WY,enr,millions of us dollars (USD),1715.6
2007,WY,ong,millions of us dollars (USD),1290.0
2007,WY,ser,millions of us dollars (USD),10887.6
2007,WY,hce,millions of us dollars (USD),10599.6
2007,WY,utl,millions of us dollars (USD),2725.8
2007,WY,hea,millions of us dollars (USD),2549.2
2007,WY,rsr,millions of us dollars (USD),515.5
2007,WY,htl,millions of us dollars (USD),1485.1
2007,WY,fsr,millions of us dollars (USD),1820.0
2007,WY,osr,millions of us dollars (USD),1066.9
2007,WY,npish,millions of us dollars (USD),288.0
2007,WY,npi,millions of us dollars (USD),1538.0
2007,WY,nps,millions of us dollars (USD),1250.0
2007,CO,rec,millions of us dollars (USD),6153.0
2007,CO,trn,millions of us dollars (USD),6218.2
2007,CO,pce,millions of us dollars (USD),166096.0
2007,CO,gds,millions of us dollars (USD),55513.8
2007,CO,dur,millions of us dollars (USD),21033.1
2007,CO,mvp,millions of us dollars (USD),6558.2
2007,CO,hdr,millions of us dollars (USD),5351.1
2007,CO,odg,millions of us dollars (USD),2970.9
2007,CO,ndr,millions of us dollars (USD),34480.6
2007,CO,foo,millions of us dollars (USD),12469.6
2007,CO,clo,millions of us dollars (USD),5280.8
2007,CO,enr,millions of us dollars (USD),5197.0
2007,CO,ong,millions of us dollars (USD),11533.2
2007,CO,ser,millions of us dollars (USD),110582.2
2007,CO,hce,millions of us dollars (USD),107687.2
2007,CO,utl,millions of us dollars (USD),33367.3
2007,CO,hea,millions of us dollars (USD),22111.9
2007,CO,rsr,millions of us dollars (USD),7887.7
2007,CO,htl,millions of us dollars (USD),11738.0
2007,CO,fsr,millions of us dollars (USD),11412.3
2007,CO,osr,millions of us dollars (USD),14951.8
2007,CO,npish,millions of us dollars (USD),2895.0
2007,CO,npi,millions of us dollars (USD),14781.0
2007,CO,nps,millions of us dollars (USD),11886.0
2007,US,rec,millions of us dollars (USD),339189.9
2007,US,trn,millions of us dollars (USD),307553.5
2007,US,pce,millions of us dollars (USD),9699133.5
2007,US,gds,millions of us dollars (USD),3359733.4
2007,US,dur,millions of us dollars (USD),1188043.0
2007,US,mvp,millions of us dollars (USD),400573.0
2007,US,hdr,millions of us dollars (USD),283457.6
2007,US,odg,millions of us dollars (USD),164822.6
2007,US,ndr,millions of us dollars (USD),2171690.4
2007,US,foo,millions of us dollars (USD),737332.0
2007,US,clo,millions of us dollars (USD),323474.1
2007,US,enr,millions of us dollars (USD),345546.6
2007,US,ong,millions of us dollars (USD),765337.7
2007,US,ser,millions of us dollars (USD),6339400.1
2007,US,hce,millions of us dollars (USD),6090620.0
2007,US,utl,millions of us dollars (USD),1758182.3
2007,US,hea,millions of us dollars (USD),1478209.0
2007,US,rsr,millions of us dollars (USD),375593.8
2007,US,htl,millions of us dollars (USD),601498.1
2007,US,fsr,millions of us dollars (USD),737182.8
2007,US,osr,millions of us dollars (USD),832400.4
2007,US,npish,millions of us dollars (USD),248780.1
2007,US,npi,millions of us dollars (USD),983141.2
2007,US,nps,millions of us dollars (USD),734361.1
2010,IA,rec,millions of us dollars (USD),2963.3
2010,IA,trn,millions of us dollars (USD),2458.6
2010,IA,pce,millions of us dollars (USD),93260.4
2010,IA,gds,millions of us dollars (USD),34033.8
2010,IA,dur,millions of us dollars (USD),10812.7
2010,IA,mvp,millions of us dollars (USD),4061.0
2010,IA,hdr,millions of us dollars (USD),2201.1
2010,IA,odg,millions of us dollars (USD),1587.3
2010,IA,ndr,millions of us dollars (USD),23221.2
2010,IA,foo,millions of us dollars (USD),7465.9
2010,IA,clo,millions of us dollars (USD),2667.0
2010,IA,enr,millions of us dollars (USD),4926.2
2010,IA,ong,millions of us dollars (USD),8162.0
2010,IA,ser,millions of us dollars (USD),59226.6
2010,IA,hce,millions of us dollars (USD),55700.3
2010,IA,utl,millions of us dollars (USD),14689.9
2010,IA,hea,millions of us dollars (USD),15934.5
2010,IA,rsr,millions of us dollars (USD),3852.0
2010,IA,htl,millions of us dollars (USD),5065.3
2010,IA,fsr,millions of us dollars (USD),5984.9
2010,IA,osr,millions of us dollars (USD),7715.2
2010,IA,npish,millions of us dollars (USD),3526.3
2010,IA,npi,millions of us dollars (USD),10704.4
2010,IA,nps,millions of us dollars (USD),7178.1
2010,FL,rec,millions of us dollars (USD),20045.3
2010,FL,trn,millions of us dollars (USD),14780.7
2010,FL,pce,millions of us dollars (USD),609692.8
2010,FL,gds,millions of us dollars (USD),200290.4
2010,FL,dur,millions of us dollars (USD),67765.6
2010,FL,mvp,millions of us dollars (USD),22135.0
2010,FL,hdr,millions of us dollars (USD),17061.5
2010,FL,odg,millions of us dollars (USD),8523.9
2010,FL,ndr,millions of us dollars (USD),132524.8
2010,FL,foo,millions of us dollars (USD),50486.7
2010,FL,clo,millions of us dollars (USD),17031.4
2010,FL,enr,millions of us dollars (USD),15928.9
2010,FL,ong,millions of us dollars (USD),49077.7
2010,FL,ser,millions of us dollars (USD),409402.4
2010,FL,hce,millions of us dollars (USD),406437.4
2010,FL,utl,millions of us dollars (USD),119460.3
2010,FL,hea,millions of us dollars (USD),102932.6
2010,FL,rsr,millions of us dollars (USD),20290.1
2010,FL,htl,millions of us dollars (USD),45936.8
2010,FL,fsr,millions of us dollars (USD),52965.5
2010,FL,osr,millions of us dollars (USD),50071.5
2010,FL,npish,millions of us dollars (USD),2964.9
2010,FL,npi,millions of us dollars (USD),41432.6
2010,FL,nps,millions of us dollars (USD),38467.7
2010,MD,rec,millions of us dollars (USD),5744.1
2010,MD,trn,millions of us dollars (USD),6206.5
2010,MD,pce,millions of us dollars (USD),214789.8
2010,MD,gds,millions of us dollars (USD),65455.8
2010,MD,dur,millions of us dollars (USD),21519.6
2010,MD,mvp,millions of us dollars (USD),7484.0
2010,MD,hdr,millions of us dollars (USD),5104.6
2010,MD,odg,millions of us dollars (USD),3186.9
2010,MD,ndr,millions of us dollars (USD),43936.3
2010,MD,foo,millions of us dollars (USD),15021.8
2010,MD,clo,millions of us dollars (USD),6449.6
2010,MD,enr,millions of us dollars (USD),5712.7
2010,MD,ong,millions of us dollars (USD),16752.2
2010,MD,ser,millions of us dollars (USD),149334.0
2010,MD,hce,millions of us dollars (USD),143306.3
2010,MD,utl,millions of us dollars (USD),45930.3
2010,MD,hea,millions of us dollars (USD),34822.0
2010,MD,rsr,millions of us dollars (USD),8730.9
2010,MD,htl,millions of us dollars (USD),12594.7
2010,MD,fsr,millions of us dollars (USD),13495.0
2010,MD,osr,millions of us dollars (USD),21526.8
2010,MD,npish,millions of us dollars (USD),6027.7
2010,MD,npi,millions of us dollars (USD),27592.1
2010,MD,nps,millions of us dollars (USD),21564.4
2010,OH,rec,millions of us dollars (USD),8993.7
2010,OH,trn,millions of us dollars (USD),11072.8
2010,OH,pce,millions of us dollars (USD),365848.2
2010,OH,gds,millions of us dollars (USD),114832.6
2010,OH,dur,millions of us dollars (USD),35146.9
2010,OH,mvp,millions of us dollars (USD),12653.7
2010,OH,hdr,millions of us dollars (USD),7663.0
2010,OH,odg,millions of us dollars (USD),5836.5
2010,OH,ndr,millions of us dollars (USD),79685.8
2010,OH,foo,millions of us dollars (USD),27816.2
2010,OH,clo,millions of us dollars (USD),9740.9
2010,OH,enr,millions of us dollars (USD),12329.7
2010,OH,ong,millions of us dollars (USD),29798.9
2010,OH,ser,millions of us dollars (USD),251015.5
2010,OH,hce,millions of us dollars (USD),234528.8
2010,OH,utl,millions of us dollars (USD),61022.0
2010,OH,hea,millions of us dollars (USD),67249.7
2010,OH,rsr,millions of us dollars (USD),15689.3
2010,OH,htl,millions of us dollars (USD),20896.4
2010,OH,fsr,millions of us dollars (USD),29991.8
2010,OH,osr,millions of us dollars (USD),28606.7
2010,OH,npish,millions of us dollars (USD),16486.7
2010,OH,npi,millions of us dollars (USD),48605.9
2010,OH,nps,millions of us dollars (USD),32119.2
2010,TN,rec,millions of us dollars (USD),5459.1
2010,TN,trn,millions of us dollars (USD),3565.8
2010,TN,pce,millions of us dollars (USD),179915.7
2010,TN,gds,millions of us dollars (USD),66508.0
2010,TN,dur,millions of us dollars (USD),19995.8
2010,TN,mvp,millions of us dollars (USD),7190.4
2010,TN,hdr,millions of us dollars (USD),4606.7
2010,TN,odg,millions of us dollars (USD),2739.6
2010,TN,ndr,millions of us dollars (USD),46512.1
2010,TN,foo,millions of us dollars (USD),16062.4
2010,TN,clo,millions of us dollars (USD),5817.6
2010,TN,enr,millions of us dollars (USD),6688.9
2010,TN,ong,millions of us dollars (USD),17943.3
2010,TN,ser,millions of us dollars (USD),113407.7
2010,TN,hce,millions of us dollars (USD),110675.2
2010,TN,utl,millions of us dollars (USD),32029.1
2010,TN,hea,millions of us dollars (USD),32664.4
2010,TN,rsr,millions of us dollars (USD),6197.0
2010,TN,htl,millions of us dollars (USD),12012.4
2010,TN,fsr,millions of us dollars (USD),11595.8
2010,TN,osr,millions of us dollars (USD),12610.6
2010,TN,npish,millions of us dollars (USD),2732.5
2010,TN,npi,millions of us dollars (USD),17017.4
2010,TN,nps,millions of us dollars (USD),14284.9
2010,WI,rec,millions of us dollars (USD),5887.3
2010,WI,trn,millions of us dollars (USD),5414.7
2010,WI,pce,millions of us dollars (USD),187741.3
2010,WI,gds,millions of us dollars (USD),60472.8
2010,WI,dur,millions of us dollars (USD),19175.1
2010,WI,mvp,millions of us dollars (USD),6470.7
2010,WI,hdr,millions of us dollars (USD),4317.2
2010,WI,odg,millions of us dollars (USD),2500.0
2010,WI,ndr,millions of us dollars (USD),41297.6
2010,WI,foo,millions of us dollars (USD),14351.2
2010,WI,clo,millions of us dollars (USD),4875.7
2010,WI,enr,millions of us dollars (USD),7337.0
2010,WI,ong,millions of us dollars (USD),14733.8
2010,WI,ser,millions of us dollars (USD),127268.6
2010,WI,hce,millions of us dollars (USD),119561.0
2010,WI,utl,millions of us dollars (USD),31917.1
2010,WI,hea,millions of us dollars (USD),36309.2
2010,WI,rsr,millions of us dollars (USD),7385.3
2010,WI,htl,millions of us dollars (USD),10102.1
2010,WI,fsr,millions of us dollars (USD),13625.4
2010,WI,osr,millions of us dollars (USD),14807.1
2010,WI,npish,millions of us dollars (USD),7707.5
2010,WI,npi,millions of us dollars (USD),22750.7
2010,WI,nps,millions of us dollars (USD),15043.2
2010,RI,rec,millions of us dollars (USD),774.7
2010,RI,trn,millions of us dollars (USD),955.7
2010,RI,pce,millions of us dollars (USD),37392.6
2010,RI,gds,millions of us dollars (USD),10604.4
2010,RI,dur,millions of us dollars (USD),2932.2
2010,RI,mvp,millions of us dollars (USD),999.7
2010,RI,hdr,millions of us dollars (USD),652.8
2010,RI,odg,millions of us dollars (USD),505.0
2010,RI,ndr,millions of us dollars (USD),7672.2
2010,RI,foo,millions of us dollars (USD),2704.6
2010,RI,clo,millions of us dollars (USD),875.8
2010,RI,enr,millions of us dollars (USD),958.9
2010,RI,ong,millions of us dollars (USD),3132.9
2010,RI,ser,millions of us dollars (USD),26788.3
2010,RI,hce,millions of us dollars (USD),25120.0
2010,RI,utl,millions of us dollars (USD),7645.9
2010,RI,hea,millions of us dollars (USD),6672.7
2010,RI,rsr,millions of us dollars (USD),1516.0
2010,RI,htl,millions of us dollars (USD),2475.9
2010,RI,fsr,millions of us dollars (USD),2412.1
2010,RI,osr,millions of us dollars (USD),3441.6
2010,RI,npish,millions of us dollars (USD),1668.3
2010,RI,npi,millions of us dollars (USD),4754.7
2010,RI,nps,millions of us dollars (USD),3086.4
2010,AK,rec,millions of us dollars (USD),956.8
2010,AK,trn,millions of us dollars (USD),732.6
2010,AK,pce,millions of us dollars (USD),27841.0
2010,AK,gds,millions of us dollars (USD),8702.9
2010,AK,dur,millions of us dollars (USD),2692.8
2010,AK,mvp,millions of us dollars (USD),720.7
2010,AK,hdr,millions of us dollars (USD),653.8
2010,AK,odg,millions of us dollars (USD),361.6
2010,AK,ndr,millions of us dollars (USD),6010.0
2010,AK,foo,millions of us dollars (USD),2674.4
2010,AK,clo,millions of us dollars (USD),626.4
2010,AK,enr,millions of us dollars (USD),848.7
2010,AK,ong,millions of us dollars (USD),1860.5
2010,AK,ser,millions of us dollars (USD),19138.2
2010,AK,hce,millions of us dollars (USD),17734.1
2010,AK,utl,millions of us dollars (USD),4671.3
2010,AK,hea,millions of us dollars (USD),5351.5
2010,AK,rsr,millions of us dollars (USD),975.3
2010,AK,htl,millions of us dollars (USD),2059.6
2010,AK,fsr,millions of us dollars (USD),1562.4
2010,AK,osr,millions of us dollars (USD),2381.3
2010,AK,npish,millions of us dollars (USD),1404.1
2010,AK,npi,millions of us dollars (USD),3357.6
2010,AK,nps,millions of us dollars (USD),1953.5
2010,WV,rec,millions of us dollars (USD),1325.2
2010,WV,trn,millions of us dollars (USD),810.3
2010,WV,pce,millions of us dollars (USD),51738.2
2010,WV,gds,millions of us dollars (USD),19126.5
2010,WV,dur,millions of us dollars (USD),5400.6
2010,WV,mvp,millions of us dollars (USD),2182.6
2010,WV,hdr,millions of us dollars (USD),1116.9
2010,WV,odg,millions of us dollars (USD),775.9
2010,WV,ndr,millions of us dollars (USD),13725.9
2010,WV,foo,millions of us dollars (USD),4679.0
2010,WV,clo,millions of us dollars (USD),1383.3
2010,WV,enr,millions of us dollars (USD),2302.9
2010,WV,ong,millions of us dollars (USD),5360.6
2010,WV,ser,millions of us dollars (USD),32611.7
2010,WV,hce,millions of us dollars (USD),30318.7
2010,WV,utl,millions of us dollars (USD),7445.9
2010,WV,hea,millions of us dollars (USD),10805.0
2010,WV,rsr,millions of us dollars (USD),1486.0
2010,WV,htl,millions of us dollars (USD),3371.5
2010,WV,fsr,millions of us dollars (USD),3102.2
2010,WV,osr,millions of us dollars (USD),3297.7
2010,WV,npish,millions of us dollars (USD),2293.0
2010,WV,npi,millions of us dollars (USD),5580.3
2010,WV,nps,millions of us dollars (USD),3287.2
2010,AZ,rec,millions of us dollars (USD),5497.8
2010,AZ,trn,millions of us dollars (USD),5730.3
2010,AZ,pce,millions of us dollars (USD),186603.4
2010,AZ,gds,millions of us dollars (USD),65045.3
2010,AZ,dur,millions of us dollars (USD),20486.7
2010,AZ,mvp,millions of us dollars (USD),6541.3
2010,AZ,hdr,millions of us dollars (USD),4696.4
2010,AZ,odg,millions of us dollars (USD),3751.1
2010,AZ,ndr,millions of us dollars (USD),44558.6
2010,AZ,foo,millions of us dollars (USD),16317.3
2010,AZ,clo,millions of us dollars (USD),6241.2
2010,AZ,enr,millions of us dollars (USD),6479.2
2010,AZ,ong,millions of us dollars (USD),15521.0
2010,AZ,ser,millions of us dollars (USD),121558.1
2010,AZ,hce,millions of us dollars (USD),118404.2
2010,AZ,utl,millions of us dollars (USD),36828.8
2010,AZ,hea,millions of us dollars (USD),30252.8
2010,AZ,rsr,millions of us dollars (USD),7247.5
2010,AZ,htl,millions of us dollars (USD),13626.4
2010,AZ,fsr,millions of us dollars (USD),11033.0
2010,AZ,osr,millions of us dollars (USD),13685.4
2010,AZ,npish,millions of us dollars (USD),3153.9
2010,AZ,npi,millions of us dollars (USD),16609.2
2010,AZ,nps,millions of us dollars (USD),13455.3
2010,NH,rec,millions of us dollars (USD),1258.0
2010,NH,trn,millions of us dollars (USD),1537.6
2010,NH,pce,millions of us dollars (USD),54544.8
2010,NH,gds,millions of us dollars (USD),17152.1
2010,NH,dur,millions of us dollars (USD),5092.9
2010,NH,mvp,millions of us dollars (USD),1729.6
2010,NH,hdr,millions of us dollars (USD),1078.3
2010,NH,odg,millions of us dollars (USD),1027.0
2010,NH,ndr,millions of us dollars (USD),12059.1
2010,NH,foo,millions of us dollars (USD),4304.3
2010,NH,clo,millions of us dollars (USD),1661.4
2010,NH,enr,millions of us dollars (USD),2183.9
2010,NH,ong,millions of us dollars (USD),3909.7
2010,NH,ser,millions of us dollars (USD),37392.7
2010,NH,hce,millions of us dollars (USD),35135.5
2010,NH,utl,millions of us dollars (USD),10473.9
2010,NH,hea,millions of us dollars (USD),9265.0
2010,NH,rsr,millions of us dollars (USD),2227.4
2010,NH,htl,millions of us dollars (USD),2871.1
2010,NH,fsr,millions of us dollars (USD),4429.3
2010,NH,osr,millions of us dollars (USD),4331.2
2010,NH,npish,millions of us dollars (USD),2257.2
2010,NH,npi,millions of us dollars (USD),6360.0
2010,NH,nps,millions of us dollars (USD),4102.8
2010,OK,rec,millions of us dollars (USD),3057.0
2010,OK,trn,millions of us dollars (USD),2033.2
2010,OK,pce,millions of us dollars (USD),102403.5
2010,OK,gds,millions of us dollars (USD),38529.3
2010,OK,dur,millions of us dollars (USD),12817.5
2010,OK,mvp,millions of us dollars (USD),5300.1
2010,OK,hdr,millions of us dollars (USD),2825.4
2010,OK,odg,millions of us dollars (USD),1635.0
2010,OK,ndr,millions of us dollars (USD),25711.8
2010,OK,foo,millions of us dollars (USD),7586.8
2010,OK,clo,millions of us dollars (USD),3443.7
2010,OK,enr,millions of us dollars (USD),5092.0
2010,OK,ong,millions of us dollars (USD),9589.3
2010,OK,ser,millions of us dollars (USD),63874.2
2010,OK,hce,millions of us dollars (USD),62408.0
2010,OK,utl,millions of us dollars (USD),16706.7
2010,OK,hea,millions of us dollars (USD),18439.5
2010,OK,rsr,millions of us dollars (USD),3968.7
2010,OK,htl,millions of us dollars (USD),6695.3
2010,OK,fsr,millions of us dollars (USD),6965.5
2010,OK,osr,millions of us dollars (USD),7599.1
2010,OK,npish,millions of us dollars (USD),1466.2
2010,OK,npi,millions of us dollars (USD),10376.8
2010,OK,nps,millions of us dollars (USD),8910.6
2010,NE,rec,millions of us dollars (USD),1563.7
2010,NE,trn,millions of us dollars (USD),1552.9
2010,NE,pce,millions of us dollars (USD),59503.4
2010,NE,gds,millions of us dollars (USD),21041.4
2010,NE,dur,millions of us dollars (USD),6970.2
2010,NE,mvp,millions of us dollars (USD),2761.1
2010,NE,hdr,millions of us dollars (USD),1582.3
2010,NE,odg,millions of us dollars (USD),1063.1
2010,NE,ndr,millions of us dollars (USD),14071.1
2010,NE,foo,millions of us dollars (USD),4462.8
2010,NE,clo,millions of us dollars (USD),1610.7
2010,NE,enr,millions of us dollars (USD),3251.8
2010,NE,ong,millions of us dollars (USD),4745.8
2010,NE,ser,millions of us dollars (USD),38462.0
2010,NE,hce,millions of us dollars (USD),36711.1
2010,NE,utl,millions of us dollars (USD),9080.5
2010,NE,hea,millions of us dollars (USD),10488.1
2010,NE,rsr,millions of us dollars (USD),2271.4
2010,NE,htl,millions of us dollars (USD),3250.6
2010,NE,fsr,millions of us dollars (USD),5513.6
2010,NE,osr,millions of us dollars (USD),4554.1
2010,NE,npish,millions of us dollars (USD),1751.0
2010,NE,npi,millions of us dollars (USD),6294.6
2010,NE,nps,millions of us dollars (USD),4543.7
2010,KY,rec,millions of us dollars (USD),3128.6
2010,KY,trn,millions of us dollars (USD),2405.2
2010,KY,pce,millions of us dollars (USD),119806.3
2010,KY,gds,millions of us dollars (USD),45234.9
2010,KY,dur,millions of us dollars (USD),12214.7
2010,KY,mvp,millions of us dollars (USD),4529.6
2010,KY,hdr,millions of us dollars (USD),2762.3
2010,KY,odg,millions of us dollars (USD),1794.2
2010,KY,ndr,millions of us dollars (USD),33020.2
2010,KY,foo,millions of us dollars (USD),11598.5
2010,KY,clo,millions of us dollars (USD),3337.8
2010,KY,enr,millions of us dollars (USD),5667.0
2010,KY,ong,millions of us dollars (USD),12417.0
2010,KY,ser,millions of us dollars (USD),74571.3
2010,KY,hce,millions of us dollars (USD),70781.3
2010,KY,utl,millions of us dollars (USD),18925.1
2010,KY,hea,millions of us dollars (USD),22199.9
2010,KY,rsr,millions of us dollars (USD),4803.9
2010,KY,htl,millions of us dollars (USD),7655.9
2010,KY,fsr,millions of us dollars (USD),6628.3
2010,KY,osr,millions of us dollars (USD),8162.9
2010,KY,npish,millions of us dollars (USD),3790.0
2010,KY,npi,millions of us dollars (USD),13087.3
2010,KY,nps,millions of us dollars (USD),9297.3
2010,NM,rec,millions of us dollars (USD),1609.5
2010,NM,trn,millions of us dollars (USD),1670.8
2010,NM,pce,millions of us dollars (USD),58723.6
2010,NM,gds,millions of us dollars (USD),20309.6
2010,NM,dur,millions of us dollars (USD),6471.0
2010,NM,mvp,millions of us dollars (USD),2213.0
2010,NM,hdr,millions of us dollars (USD),1348.9
2010,NM,odg,millions of us dollars (USD),1299.6
2010,NM,ndr,millions of us dollars (USD),13838.6
2010,NM,foo,millions of us dollars (USD),5001.1
2010,NM,clo,millions of us dollars (USD),1583.4
2010,NM,enr,millions of us dollars (USD),2906.8
2010,NM,ong,millions of us dollars (USD),4347.2
2010,NM,ser,millions of us dollars (USD),38414.1
2010,NM,hce,millions of us dollars (USD),36630.5
2010,NM,utl,millions of us dollars (USD),9895.8
2010,NM,hea,millions of us dollars (USD),10155.3
2010,NM,rsr,millions of us dollars (USD),2612.2
2010,NM,htl,millions of us dollars (USD),4205.5
2010,NM,fsr,millions of us dollars (USD),4073.3
2010,NM,osr,millions of us dollars (USD),4017.7
2010,NM,npish,millions of us dollars (USD),1783.6
2010,NM,npi,millions of us dollars (USD),5880.3
2010,NM,nps,millions of us dollars (USD),4096.8
2010,IL,rec,millions of us dollars (USD),12091.8
2010,IL,trn,millions of us dollars (USD),14475.0
2010,IL,pce,millions of us dollars (USD),440902.0
2010,IL,gds,millions of us dollars (USD),133291.9
2010,IL,dur,millions of us dollars (USD),43766.9
2010,IL,mvp,millions of us dollars (USD),14374.9
2010,IL,hdr,millions of us dollars (USD),9537.9
2010,IL,odg,millions of us dollars (USD),7762.3
2010,IL,ndr,millions of us dollars (USD),89525.1
2010,IL,foo,millions of us dollars (USD),30242.2
2010,IL,clo,millions of us dollars (USD),14004.7
2010,IL,enr,millions of us dollars (USD),11413.8
2010,IL,ong,millions of us dollars (USD),33864.4
2010,IL,ser,millions of us dollars (USD),307610.0
2010,IL,hce,millions of us dollars (USD),288795.8
2010,IL,utl,millions of us dollars (USD),82400.3
2010,IL,hea,millions of us dollars (USD),71546.7
2010,IL,rsr,millions of us dollars (USD),18254.8
2010,IL,htl,millions of us dollars (USD),26849.7
2010,IL,fsr,millions of us dollars (USD),30246.2
2010,IL,osr,millions of us dollars (USD),45023.1
2010,IL,npish,millions of us dollars (USD),18814.3
2010,IL,npi,millions of us dollars (USD),60100.2
2010,IL,nps,millions of us dollars (USD),41285.9
2010,NC,rec,millions of us dollars (USD),7686.2
2010,NC,trn,millions of us dollars (USD),5305.3
2010,NC,pce,millions of us dollars (USD),263160.2
2010,NC,gds,millions of us dollars (USD),97303.2
2010,NC,dur,millions of us dollars (USD),30011.3
2010,NC,mvp,millions of us dollars (USD),11070.2
2010,NC,hdr,millions of us dollars (USD),7046.1
2010,NC,odg,millions of us dollars (USD),4208.8
2010,NC,ndr,millions of us dollars (USD),67291.9
2010,NC,foo,millions of us dollars (USD),22801.3
2010,NC,clo,millions of us dollars (USD),8663.0
2010,NC,enr,millions of us dollars (USD),10889.1
2010,NC,ong,millions of us dollars (USD),24938.4
2010,NC,ser,millions of us dollars (USD),165857.0
2010,NC,hce,millions of us dollars (USD),164954.0
2010,NC,utl,millions of us dollars (USD),45897.4
2010,NC,hea,millions of us dollars (USD),47009.6
2010,NC,rsr,millions of us dollars (USD),10006.2
2010,NC,htl,millions of us dollars (USD),17977.3
2010,NC,fsr,millions of us dollars (USD),18124.5
2010,NC,osr,millions of us dollars (USD),20633.8
2010,NC,npish,millions of us dollars (USD),903.0
2010,NC,npi,millions of us dollars (USD),21162.8
2010,NC,nps,millions of us dollars (USD),20259.8
2010,VA,rec,millions of us dollars (USD),7716.0
2010,VA,trn,millions of us dollars (USD),6992.7
2010,VA,pce,millions of us dollars (USD),288202.1
2010,VA,gds,millions of us dollars (USD),91921.6
2010,VA,dur,millions of us dollars (USD),29391.6
2010,VA,mvp,millions of us dollars (USD),10111.9
2010,VA,hdr,millions of us dollars (USD),6862.7
2010,VA,odg,millions of us dollars (USD),4701.0
2010,VA,ndr,millions of us dollars (USD),62530.0
2010,VA,foo,millions of us dollars (USD),21287.2
2010,VA,clo,millions of us dollars (USD),8943.8
2010,VA,enr,millions of us dollars (USD),10109.5
2010,VA,ong,millions of us dollars (USD),22189.5
2010,VA,ser,millions of us dollars (USD),196280.5
2010,VA,hce,millions of us dollars (USD),190920.0
2010,VA,utl,millions of us dollars (USD),54386.2
2010,VA,hea,millions of us dollars (USD),40736.6
2010,VA,rsr,millions of us dollars (USD),10683.0
2010,VA,htl,millions of us dollars (USD),18044.4
2010,VA,fsr,millions of us dollars (USD),27402.4
2010,VA,osr,millions of us dollars (USD),32674.8
2010,VA,npish,millions of us dollars (USD),5360.5
2010,VA,npi,millions of us dollars (USD),27824.8
2010,VA,nps,millions of us dollars (USD),22464.3
2010,CT,rec,millions of us dollars (USD),3815.1
2010,CT,trn,millions of us dollars (USD),5060.1
2010,CT,pce,millions of us dollars (USD),149077.3
2010,CT,gds,millions of us dollars (USD),44626.5
2010,CT,dur,millions of us dollars (USD),13817.5
2010,CT,mvp,millions of us dollars (USD),4368.6
2010,CT,hdr,millions of us dollars (USD),3352.2
2010,CT,odg,millions of us dollars (USD),2281.5
