year,state,windc_label,units,value
2007,ND,pce,millions of us dollars (USD),20527.1
2007,OH,pce,millions of us dollars (USD),344313.1
2007,OK,pce,millions of us dollars (USD),97879.7
2007,OR,pce,millions of us dollars (USD),117423.1
2007,PA,pce,millions of us dollars (USD),426004.0
2007,RI,pce,millions of us dollars (USD),35737.9
2007,SC,pce,millions of us dollars (USD),127609.3
2007,SD,pce,millions of us dollars (USD),23381.3
2007,TN,pce,millions of us dollars (USD),177608.3
2007,TX,pce,millions of us dollars (USD),702866.4
2007,UT,pce,millions of us dollars (USD),71138.3
2007,VT,pce,millions of us dollars (USD),22448.1
2007,VA,pce,millions of us dollars (USD),268071.1
2007,WA,pce,millions of us dollars (USD),221439.0
2007,WV,pce,millions of us dollars (USD),48335.7
2007,WI,pce,millions of us dollars (USD),175602.1
2007,WY,pce,millions of us dollars (USD),18164.6
2008,US,pce,millions of us dollars (USD),10050083.0
2008,AL,pce,millions of us dollars (USD),130497.7
2008,AK,pce,millions of us dollars (USD),27186.6
2008,AZ,pce,millions of us dollars (USD),197047.5
2008,AR,pce,millions of us dollars (USD),75367.1
2008,CA,pce,millions of us dollars (USD),1286556.7
2008,CO,pce,millions of us dollars (USD),172477.6
2008,CT,pce,millions of us dollars (USD),145176.0
2008,DE,pce,millions of us dollars (USD),32957.3
2008,DC,pce,millions of us dollars (USD),33021.3
2008,FL,pce,millions of us dollars (USD),640082.4
2008,GA,pce,millions of us dollars (USD),281234.7
2008,HI,pce,millions of us dollars (USD),46870.5
2008,ID,pce,millions of us dollars (USD),41833.6
2008,IL,pce,millions of us dollars (USD),433300.1
2008,IN,pce,millions of us dollars (USD),188064.5
2008,IA,pce,millions of us dollars (USD),90567.3
2008,KS,pce,millions of us dollars (USD),88917.5
2008,KY,pce,millions of us dollars (USD),119327.7
2008,LA,pce,millions of us dollars (USD),129312.0
2008,ME,pce,millions of us dollars (USD),46030.3
2008,MD,pce,millions of us dollars (USD),211304.0
2008,MA,pce,millions of us dollars (USD),271408.7
2008,MI,pce,millions of us dollars (USD),301720.7
2008,MN,pce,millions of us dollars (USD),187705.5
2008,MS,pce,millions of us dollars (USD),75231.4
2008,MO,pce,millions of us dollars (USD),187734.0
2008,MT,pce,millions of us dollars (USD),31863.8
2008,NE,pce,millions of us dollars (USD),57248.2
2008,NV,pce,millions of us dollars (USD),87424.9
2008,NH,pce,millions of us dollars (USD),52039.9
2008,NJ,pce,millions of us dollars (USD),348370.1
2008,NM,pce,millions of us dollars (USD),57150.9
2008,NY,pce,millions of us dollars (USD),691294.9
2008,NC,pce,millions of us dollars (USD),273254.0
2008,ND,pce,millions of us dollars (USD),21592.7
2008,OH,pce,millions of us dollars (USD),350208.5
2008,OK,pce,millions of us dollars (USD),102544.0
2008,OR,pce,millions of us dollars (USD),120072.8
2008,PA,pce,millions of us dollars (USD),441304.0
2008,RI,pce,millions of us dollars (USD),36333.3
2008,SC,pce,millions of us dollars (USD),132643.9
2008,SD,pce,millions of us dollars (USD),24526.6
2008,TN,pce,millions of us dollars (USD),181695.8
2008,TX,pce,millions of us dollars (USD),734606.7
2008,UT,pce,millions of us dollars (USD),73868.2
2008,VT,pce,millions of us dollars (USD),23313.0
2008,VA,pce,millions of us dollars (USD),278173.2
2008,WA,pce,millions of us dollars (USD),231326.8
2008,WV,pce,millions of us dollars (USD),50416.0
2008,WI,pce,millions of us dollars (USD),180965.1
2008,WY,pce,millions of us dollars (USD),18995.8
2009,US,pce,millions of us dollars (USD),9891218.0
2009,AL,pce,millions of us dollars (USD),128675.8
2009,AK,pce,millions of us dollars (USD),27410.3
2009,AZ,pce,millions of us dollars (USD),190809.0
2009,AR,pce,millions of us dollars (USD),74807.9
2009,CA,pce,millions of us dollars (USD),1245397.5
2009,CO,pce,millions of us dollars (USD),170145.4
2009,CT,pce,millions of us dollars (USD),141512.1
2009,DE,pce,millions of us dollars (USD),32460.1
2009,DC,pce,millions of us dollars (USD),32415.1
2009,FL,pce,millions of us dollars (USD),621753.2
2009,GA,pce,millions of us dollars (USD),273949.3
2009,HI,pce,millions of us dollars (USD),46545.7
2009,ID,pce,millions of us dollars (USD),40684.4
2009,IL,pce,millions of us dollars (USD),424621.5
2009,IN,pce,millions of us dollars (USD),185799.3
2009,IA,pce,millions of us dollars (USD),90191.7
2009,KS,pce,millions of us dollars (USD),87037.5
2009,KY,pce,millions of us dollars (USD),119334.1
2009,LA,pce,millions of us dollars (USD),128770.9
2009,ME,pce,millions of us dollars (USD),45876.9
2009,MD,pce,millions of us dollars (USD),209063.7
2009,MA,pce,millions of us dollars (USD),267918.4
2009,MI,pce,millions of us dollars (USD),296896.8
2009,MN,pce,millions of us dollars (USD),185062.7
2009,MS,pce,millions of us dollars (USD),74218.5
2009,MO,pce,millions of us dollars (USD),185870.7
2009,MT,pce,millions of us dollars (USD),31197.4
2009,NE,pce,millions of us dollars (USD),56531.0
2009,NV,pce,millions of us dollars (USD),83352.3
2009,NH,pce,millions of us dollars (USD),51614.7
2009,NJ,pce,millions of us dollars (USD),341956.3
2009,NM,pce,millions of us dollars (USD),56429.2
2009,NY,pce,millions of us dollars (USD),686876.2
2009,NC,pce,millions of us dollars (USD),269612.2
2009,ND,pce,millions of us dollars (USD),22215.9
2009,OH,pce,millions of us dollars (USD),344545.5
2009,OK,pce,millions of us dollars (USD),100907.1
2009,OR,pce,millions of us dollars (USD),117703.1
2009,PA,pce,millions of us dollars (USD),437162.0
2009,RI,pce,millions of us dollars (USD),35991.9
2009,SC,pce,millions of us dollars (USD),131069.1
2009,SD,pce,millions of us dollars (USD),24710.2
2009,TN,pce,millions of us dollars (USD),179109.0
2009,TX,pce,millions of us dollars (USD),734617.2
2009,UT,pce,millions of us dollars (USD),72526.6
2009,VT,pce,millions of us dollars (USD),23216.2
2009,VA,pce,millions of us dollars (USD),275875.0
2009,WA,pce,millions of us dollars (USD),229024.1
2009,WV,pce,millions of us dollars (USD),51240.2
2009,WI,pce,millions of us dollars (USD),178960.1
2009,WY,pce,millions of us dollars (USD),18550.8
2010,US,pce,millions of us dollars (USD),10260256.0
2010,AL,pce,millions of us dollars (USD),132956.3
2010,AK,pce,millions of us dollars (USD),28597.2
2010,AZ,pce,millions of us dollars (USD),196465.9
2010,AR,pce,millions of us dollars (USD),77758.8
2010,CA,pce,millions of us dollars (USD),1290347.2
2010,CO,pce,millions of us dollars (USD),175698.3
2010,CT,pce,millions of us dollars (USD),145876.8
2010,DE,pce,millions of us dollars (USD),33777.8
2010,DC,pce,millions of us dollars (USD),33892.4
2010,FL,pce,millions of us dollars (USD),644318.9
2010,GA,pce,millions of us dollars (USD),283499.5
2010,HI,pce,millions of us dollars (USD),47968.9
2010,ID,pce,millions of us dollars (USD),42105.0
2010,IL,pce,millions of us dollars (USD),438798.2
2010,IN,pce,millions of us dollars (USD),191184.5
2010,IA,pce,millions of us dollars (USD),93619.4
2010,KS,pce,millions of us dollars (USD),89314.1
2010,KY,pce,millions of us dollars (USD),123774.3
2010,LA,pce,millions of us dollars (USD),134277.3
2010,ME,pce,millions of us dollars (USD),47321.9
2010,MD,pce,millions of us dollars (USD),216188.5
2010,MA,pce,millions of us dollars (USD),277047.6
2010,MI,pce,millions of us dollars (USD),308262.0
2010,MN,pce,millions of us dollars (USD),191752.6
2010,MS,pce,millions of us dollars (USD),77274.3
2010,MO,pce,millions of us dollars (USD),192047.2
2010,MT,pce,millions of us dollars (USD),32496.5
2010,NE,pce,millions of us dollars (USD),59208.8
2010,NV,pce,millions of us dollars (USD),85190.2
2010,NH,pce,millions of us dollars (USD),53359.9
2010,NJ,pce,millions of us dollars (USD),351425.5
2010,NM,pce,millions of us dollars (USD),58626.1
2010,NY,pce,millions of us dollars (USD),714028.7
2010,NC,pce,millions of us dollars (USD),281630.4
2010,ND,pce,millions of us dollars (USD),23590.4
2010,OH,pce,millions of us dollars (USD),356615.9
2010,OK,pce,millions of us dollars (USD),105507.6
2010,OR,pce,millions of us dollars (USD),121582.0
2010,PA,pce,millions of us dollars (USD),455819.5
2010,RI,pce,millions of us dollars (USD),36683.6
2010,SC,pce,millions of us dollars (USD),137415.4
2010,SD,pce,millions of us dollars (USD),26007.3
2010,TN,pce,millions of us dollars (USD),186742.5
2010,TX,pce,millions of us dollars (USD),772104.7
2010,UT,pce,millions of us dollars (USD),74655.6
2010,VT,pce,millions of us dollars (USD),24028.5
2010,VA,pce,millions of us dollars (USD),287429.0
2010,WA,pce,millions of us dollars (USD),236110.1
2010,WV,pce,millions of us dollars (USD),53331.2
2010,WI,pce,millions of us dollars (USD),184972.1
2010,WY,pce,millions of us dollars (USD),19198.6
2011,US,pce,millions of us dollars (USD),10698857.0
2011,AL,pce,millions of us dollars (USD),137347.4
2011,AK,pce,millions of us dollars (USD),30162.4
2011,AZ,pce,millions of us dollars (USD),203335.5
2011,AR,pce,millions of us dollars (USD),81253.7
2011,CA,pce,millions of us dollars (USD),1345682.2
2011,CO,pce,millions of us dollars (USD),183822.9
2011,CT,pce,millions of us dollars (USD),150579.2
2011,DE,pce,millions of us dollars (USD),35131.6
2011,DC,pce,millions of us dollars (USD),35460.9
2011,FL,pce,millions of us dollars (USD),675005.8
2011,GA,pce,millions of us dollars (USD),296427.3
2011,HI,pce,millions of us dollars (USD),49957.9
2011,ID,pce,millions of us dollars (USD),43810.2
2011,IL,pce,millions of us dollars (USD),454673.3
2011,IN,pce,millions of us dollars (USD),198958.0
2011,IA,pce,millions of us dollars (USD),98090.5
2011,KS,pce,millions of us dollars (USD),92479.2
2011,KY,pce,millions of us dollars (USD),128901.9
2011,LA,pce,millions of us dollars (USD),139954.2
2011,ME,pce,millions of us dollars (USD),48867.6
2011,MD,pce,millions of us dollars (USD),224838.8
2011,MA,pce,millions of us dollars (USD),286855.8
2011,MI,pce,millions of us dollars (USD),321336.1
2011,MN,pce,millions of us dollars (USD),200586.6
2011,MS,pce,millions of us dollars (USD),80119.2
2011,MO,pce,millions of us dollars (USD),199787.0
2011,MT,pce,millions of us dollars (USD),34051.5
2011,NE,pce,millions of us dollars (USD),62178.1
2011,NV,pce,millions of us dollars (USD),88441.1
2011,NH,pce,millions of us dollars (USD),54909.1
2011,NJ,pce,millions of us dollars (USD),361742.9
2011,NM,pce,millions of us dollars (USD),60823.8
2011,NY,pce,millions of us dollars (USD),745776.5
2011,NC,pce,millions of us dollars (USD),293542.8
2011,ND,pce,millions of us dollars (USD),25806.9
2011,OH,pce,millions of us dollars (USD),370648.3
2011,OK,pce,millions of us dollars (USD),110821.1
2011,OR,pce,millions of us dollars (USD),126218.0
2011,PA,pce,millions of us dollars (USD),473141.1
2011,RI,pce,millions of us dollars (USD),37747.3
2011,SC,pce,millions of us dollars (USD),142820.0
2011,SD,pce,millions of us dollars (USD),27224.3
2011,TN,pce,millions of us dollars (USD),195285.2
2011,TX,pce,millions of us dollars (USD),818338.9
2011,UT,pce,millions of us dollars (USD),78041.7
2011,VT,pce,millions of us dollars (USD),25151.8
2011,VA,pce,millions of us dollars (USD),298054.0
2011,WA,pce,millions of us dollars (USD),247059.0
2011,WV,pce,millions of us dollars (USD),55749.0
2011,WI,pce,millions of us dollars (USD),192083.7
2011,WY,pce,millions of us dollars (USD),20177.9
2012,US,pce,millions of us dollars (USD),11047363.0
2012,AL,pce,millions of us dollars (USD),140347.7
2012,AK,pce,millions of us dollars (USD),31169.8
2012,AZ,pce,millions of us dollars (USD),209724.4
2012,AR,pce,millions of us dollars (USD),83540.4
2012,CA,pce,millions of us dollars (USD),1400967.9
2012,CO,pce,millions of us dollars (USD),189399.1
2012,CT,pce,millions of us dollars (USD),154149.3
2012,DE,pce,millions of us dollars (USD),35996.3
2012,DC,pce,millions of us dollars (USD),36737.2
2012,FL,pce,millions of us dollars (USD),700219.1
2012,GA,pce,millions of us dollars (USD),306379.2
2012,HI,pce,millions of us dollars (USD),51847.5
2012,ID,pce,millions of us dollars (USD),45175.3
2012,IL,pce,millions of us dollars (USD),465504.9
2012,IN,pce,millions of us dollars (USD),206023.2
2012,IA,pce,millions of us dollars (USD),100737.5
2012,KS,pce,millions of us dollars (USD),94620.8
2012,KY,pce,millions of us dollars (USD),131569.5
2012,LA,pce,millions of us dollars (USD),143779.9
2012,ME,pce,millions of us dollars (USD),49379.4
2012,MD,pce,millions of us dollars (USD),230805.7
2012,MA,pce,millions of us dollars (USD),294778.2
2012,MI,pce,millions of us dollars (USD),332018.7
2012,MN,pce,millions of us dollars (USD),205790.5
2012,MS,pce,millions of us dollars (USD),81997.1
2012,MO,pce,millions of us dollars (USD),206125.9
2012,MT,pce,millions of us dollars (USD),35286.3
2012,NE,pce,millions of us dollars (USD),64303.6
2012,NV,pce,millions of us dollars (USD),91188.8
2012,NH,pce,millions of us dollars (USD),56107.2
2012,NJ,pce,millions of us dollars (USD),372222.5
2012,NM,pce,millions of us dollars (USD),62270.7
2012,NY,pce,millions of us dollars (USD),769016.2
2012,NC,pce,millions of us dollars (USD),304180.4
2012,ND,pce,millions of us dollars (USD),28326.3
2012,OH,pce,millions of us dollars (USD),383185.7
2012,OK,pce,millions of us dollars (USD),114604.4
2012,OR,pce,millions of us dollars (USD),129260.8
2012,PA,pce,millions of us dollars (USD),483674.8
2012,RI,pce,millions of us dollars (USD),38179.9
2012,SC,pce,millions of us dollars (USD),146532.2
2012,SD,pce,millions of us dollars (USD),28218.1
2012,TN,pce,millions of us dollars (USD),201025.4
2012,TX,pce,millions of us dollars (USD),857206.9
2012,UT,pce,millions of us dollars (USD),81993.0
2012,VT,pce,millions of us dollars (USD),25822.2
2012,VA,pce,millions of us dollars (USD),306813.9
2012,WA,pce,millions of us dollars (USD),256411.0
2012,WV,pce,millions of us dollars (USD),57346.1
2012,WI,pce,millions of us dollars (USD),195367.4
2012,WY,pce,millions of us dollars (USD),21147.6
2013,US,pce,millions of us dollars (USD),11363528.0
2013,AL,pce,millions of us dollars (USD),144027.9
2013,AK,pce,millions of us dollars (USD),31709.4
2013,AZ,pce,millions of us dollars (USD),215979.0
2013,AR,pce,millions of us dollars (USD),85290.2
2013,CA,pce,millions of us dollars (USD),1443067.6
2013,CO,pce,millions of us dollars (USD),197806.0
2013,CT,pce,millions of us dollars (USD),157135.5
2013,DE,pce,millions of us dollars (USD),36934.9
2013,DC,pce,millions of us dollars (USD),38295.1
2013,FL,pce,millions of us dollars (USD),722610.0
2013,GA,pce,millions of us dollars (USD),317225.2
2013,HI,pce,millions of us dollars (USD),53570.0
2013,ID,pce,millions of us dollars (USD),46862.6
2013,IL,pce,millions of us dollars (USD),474893.0
2013,IN,pce,millions of us dollars (USD),211005.9
2013,IA,pce,millions of us dollars (USD),102961.0
2013,KS,pce,millions of us dollars (USD),96250.2
2013,KY,pce,millions of us dollars (USD),134202.0
2013,LA,pce,millions of us dollars (USD),147598.3
2013,ME,pce,millions of us dollars (USD),50315.4
2013,MD,pce,millions of us dollars (USD),235458.2
2013,MA,pce,millions of us dollars (USD),302529.2
2013,MI,pce,millions of us dollars (USD),341805.2
2013,MN,pce,millions of us dollars (USD),211496.6
2013,MS,pce,millions of us dollars (USD),83682.6
2013,MO,pce,millions of us dollars (USD),210048.6
2013,MT,pce,millions of us dollars (USD),36371.4
2013,NE,pce,millions of us dollars (USD),65983.0
2013,NV,pce,millions of us dollars (USD),94099.5
2013,NH,pce,millions of us dollars (USD),57580.1
2013,NJ,pce,millions of us dollars (USD),380191.6
2013,NM,pce,millions of us dollars (USD),63666.5
2013,NY,pce,millions of us dollars (USD),793263.1
2013,NC,pce,millions of us dollars (USD),314202.1
2013,ND,pce,millions of us dollars (USD),30418.9
2013,OH,pce,millions of us dollars (USD),393358.5
2013,OK,pce,millions of us dollars (USD),117649.8
2013,OR,pce,millions of us dollars (USD),133292.0
2013,PA,pce,millions of us dollars (USD),493105.3
2013,RI,pce,millions of us dollars (USD),39183.0
2013,SC,pce,millions of us dollars (USD),151996.2
2013,SD,pce,millions of us dollars (USD),29122.1
2013,TN,pce,millions of us dollars (USD),204581.1
2013,TX,pce,millions of us dollars (USD),893396.7
2013,UT,pce,millions of us dollars (USD),85430.1
2013,VT,pce,millions of us dollars (USD),26422.7
2013,VA,pce,millions of us dollars (USD),313500.7
2013,WA,pce,millions of us dollars (USD),265860.5
2013,WV,pce,millions of us dollars (USD),58325.7
2013,WI,pce,millions of us dollars (USD),200057.4
2013,WY,pce,millions of us dollars (USD),21807.3
2014,US,pce,millions of us dollars (USD),11847725.0
2014,AL,pce,millions of us dollars (USD),148689.4
2014,AK,pce,millions of us dollars (USD),32820.9
2014,AZ,pce,millions of us dollars (USD),226189.9
2014,AR,pce,millions of us dollars (USD),88384.5
2014,CA,pce,millions of us dollars (USD),1511296.2
2014,CO,pce,millions of us dollars (USD),209174.7
2014,CT,pce,millions of us dollars (USD),162500.9
2014,DE,pce,millions of us dollars (USD),38168.3
2014,DC,pce,millions of us dollars (USD),39914.0
2014,FL,pce,millions of us dollars (USD),762704.3
2014,GA,pce,millions of us dollars (USD),333460.4
2014,HI,pce,millions of us dollars (USD),55604.6
2014,ID,pce,millions of us dollars (USD),49025.6
2014,IL,pce,millions of us dollars (USD),492043.9
2014,IN,pce,millions of us dollars (USD),217888.8
2014,IA,pce,millions of us dollars (USD),106473.5
2014,KS,pce,millions of us dollars (USD),99395.5
2014,KY,pce,millions of us dollars (USD),138860.5
2014,LA,pce,millions of us dollars (USD),153179.5
2014,ME,pce,millions of us dollars (USD),51947.7
2014,MD,pce,millions of us dollars (USD),242928.8
2014,MA,pce,millions of us dollars (USD),315612.4
2014,MI,pce,millions of us dollars (USD),356075.1
