windc_label,state,year,units,value
ind,AL,2011,million metric tons of carbon dioxide,18.19158738645351
ind,AK,2011,million metric tons of carbon dioxide,16.10198810125187
ind,AZ,2011,million metric tons of carbon dioxide,4.962591963887669
ind,AR,2011,million metric tons of carbon dioxide,8.668717409496633
ind,CA,2011,million metric tons of carbon dioxide,67.3287910000063
ind,CO,2011,million metric tons of carbon dioxide,12.87135048411272
ind,CT,2011,million metric tons of carbon dioxide,1.965753814566219
ind,DE,2011,million metric tons of carbon dioxide,3.346391218531473
ind,DC,2011,million metric tons of carbon dioxide,0.0242334623143184
ind,FL,2011,million metric tons of carbon dioxide,9.977936603223268
ind,GA,2011,million metric tons of carbon dioxide,14.08252527633589
ind,HI,2011,million metric tons of carbon dioxide,1.545509059351585
ind,ID,2011,million metric tons of carbon dioxide,3.494524294539997
ind,IL,2011,million metric tons of carbon dioxide,37.10316133790408
ind,IN,2011,million metric tons of carbon dioxide,46.33756226353035
ind,IA,2011,million metric tons of carbon dioxide,19.20986877630965
ind,KS,2011,million metric tons of carbon dioxide,11.97744671933081
ind,KY,2011,million metric tons of carbon dioxide,18.72634097284139
ind,LA,2011,million metric tons of carbon dioxide,114.1160524041448
ind,ME,2011,million metric tons of carbon dioxide,2.574059699855473
ind,MD,2011,million metric tons of carbon dioxide,4.245935778758143
ind,MA,2011,million metric tons of carbon dioxide,3.753563313110565
ind,MI,2011,million metric tons of carbon dioxide,17.90993149621063
ind,MN,2011,million metric tons of carbon dioxide,17.10637116011312
ind,MS,2011,million metric tons of carbon dioxide,10.31576819570318
ind,MO,2011,million metric tons of carbon dioxide,7.966300401700437
ind,MT,2011,million metric tons of carbon dioxide,4.090618017823656
ind,NE,2011,million metric tons of carbon dioxide,8.364500999541352
ind,NV,2011,million metric tons of carbon dioxide,1.781323493263387
ind,NH,2011,million metric tons of carbon dioxide,0.7188413056742831
ind,NJ,2011,million metric tons of carbon dioxide,9.75977959393271
ind,NM,2011,million metric tons of carbon dioxide,7.561784279714563
ind,NY,2011,million metric tons of carbon dioxide,10.16194846143735
ind,NC,2011,million metric tons of carbon dioxide,9.99125917179522
ind,ND,2011,million metric tons of carbon dioxide,15.30398914561118
ind,OH,2011,million metric tons of carbon dioxide,34.68576610785065
ind,OK,2011,million metric tons of carbon dioxide,20.46960121362935
ind,OR,2011,million metric tons of carbon dioxide,4.78852807837983
ind,PA,2011,million metric tons of carbon dioxide,40.42338518127684
ind,RI,2011,million metric tons of carbon dioxide,0.5480982808735888
ind,SC,2011,million metric tons of carbon dioxide,8.48849945394235
ind,SD,2011,million metric tons of carbon dioxide,3.553793731132293
ind,TN,2011,million metric tons of carbon dioxide,14.70598011362914
ind,TX,2011,million metric tons of carbon dioxide,185.7904418328246
ind,UT,2011,million metric tons of carbon dioxide,7.148137058476236
ind,VT,2011,million metric tons of carbon dioxide,0.5490950977077996
ind,VA,2011,million metric tons of carbon dioxide,12.50656845350286
ind,WA,2011,million metric tons of carbon dioxide,12.41186363910814
ind,WV,2011,million metric tons of carbon dioxide,10.67198491148596
ind,WI,2011,million metric tons of carbon dioxide,12.93878313437897
ind,WY,2011,million metric tons of carbon dioxide,13.1353114399433
ind,US,2011,million metric tons of carbon dioxide,924.4541447905196
ind,AL,2012,million metric tons of carbon dioxide,20.2302472043547
ind,AK,2012,million metric tons of carbon dioxide,16.5372054885916
ind,AZ,2012,million metric tons of carbon dioxide,4.863135676037954
ind,AR,2012,million metric tons of carbon dioxide,8.294410991892235
ind,CA,2012,million metric tons of carbon dioxide,67.8601497920768
ind,CO,2012,million metric tons of carbon dioxide,13.05232326784662
ind,CT,2012,million metric tons of carbon dioxide,1.866613954351954
ind,DE,2012,million metric tons of carbon dioxide,3.614301187408387
ind,DC,2012,million metric tons of carbon dioxide,0.02386799562146648
ind,FL,2012,million metric tons of carbon dioxide,10.30449896777852
ind,GA,2012,million metric tons of carbon dioxide,13.25660915181069
ind,HI,2012,million metric tons of carbon dioxide,1.517994422070809
ind,ID,2012,million metric tons of carbon dioxide,3.248335269523096
ind,IL,2012,million metric tons of carbon dioxide,37.23605270194714
ind,IN,2012,million metric tons of carbon dioxide,44.84798562974773
ind,IA,2012,million metric tons of carbon dioxide,18.50424611972381
ind,KS,2012,million metric tons of carbon dioxide,12.22457412310679
ind,KY,2012,million metric tons of carbon dioxide,17.36958415118013
ind,LA,2012,million metric tons of carbon dioxide,111.2137784398526
ind,ME,2012,million metric tons of carbon dioxide,2.353567183433844
ind,MD,2012,million metric tons of carbon dioxide,3.79190675904638
ind,MA,2012,million metric tons of carbon dioxide,3.23830917808681
ind,MI,2012,million metric tons of carbon dioxide,17.79270474529563
ind,MN,2012,million metric tons of carbon dioxide,16.94278987797969
ind,MS,2012,million metric tons of carbon dioxide,10.75710316625188
ind,MO,2012,million metric tons of carbon dioxide,8.939328008604704
ind,MT,2012,million metric tons of carbon dioxide,4.478868514196873
ind,NE,2012,million metric tons of carbon dioxide,8.899065069999391
ind,NV,2012,million metric tons of carbon dioxide,2.106811058783018
ind,NH,2012,million metric tons of carbon dioxide,0.658307160821985
ind,NJ,2012,million metric tons of carbon dioxide,9.812547467531097
ind,NM,2012,million metric tons of carbon dioxide,7.579963522029364
ind,NY,2012,million metric tons of carbon dioxide,10.10134048421477
ind,NC,2012,million metric tons of carbon dioxide,9.4855513322998
ind,ND,2012,million metric tons of carbon dioxide,15.90058539538
ind,OH,2012,million metric tons of carbon dioxide,36.60635441487641
ind,OK,2012,million metric tons of carbon dioxide,21.24077555197231
ind,OR,2012,million metric tons of carbon dioxide,4.684875615533729
ind,PA,2012,million metric tons of carbon dioxide,41.95211576313234
ind,RI,2012,million metric tons of carbon dioxide,0.5282837500001512
ind,SC,2012,million metric tons of carbon dioxide,7.924629159698218
ind,SD,2012,million metric tons of carbon dioxide,3.445409571500901
ind,TN,2012,million metric tons of carbon dioxide,14.46218115615274
ind,TX,2012,million metric tons of carbon dioxide,197.2526741028137
ind,UT,2012,million metric tons of carbon dioxide,7.683432083246595
ind,VT,2012,million metric tons of carbon dioxide,0.4893157583524761
ind,VA,2012,million metric tons of carbon dioxide,12.64699927675549
ind,WA,2012,million metric tons of carbon dioxide,13.06943555094226
ind,WV,2012,million metric tons of carbon dioxide,9.957832178895622
ind,WI,2012,million metric tons of carbon dioxide,12.53633748980528
ind,WY,2012,million metric tons of carbon dioxide,12.98671227072415
ind,US,2012,million metric tons of carbon dioxide,936.3720271532807
ind,AL,2013,million metric tons of carbon dioxide,20.31296987003656
ind,AK,2013,million metric tons of carbon dioxide,16.46418331221891
ind,AZ,2013,million metric tons of carbon dioxide,4.511348533080756
ind,AR,2013,million metric tons of carbon dioxide,8.825730926661457
ind,CA,2013,million metric tons of carbon dioxide,71.33408133052745
ind,CO,2013,million metric tons of carbon dioxide,13.06671192914372
ind,CT,2013,million metric tons of carbon dioxide,2.082684984032946
ind,DE,2013,million metric tons of carbon dioxide,3.67025846741781
ind,DC,2013,million metric tons of carbon dioxide,0.02128136944490583
ind,FL,2013,million metric tons of carbon dioxide,10.71049408188375
ind,GA,2013,million metric tons of carbon dioxide,13.75380390099062
ind,HI,2013,million metric tons of carbon dioxide,1.473380982476652
ind,ID,2013,million metric tons of carbon dioxide,3.434296452003931
ind,IL,2013,million metric tons of carbon dioxide,39.00503556901778
ind,IN,2013,million metric tons of carbon dioxide,45.56294963016377
ind,IA,2013,million metric tons of carbon dioxide,19.53713784938098
ind,KS,2013,million metric tons of carbon dioxide,12.03528129771289
ind,KY,2013,million metric tons of carbon dioxide,15.9773159828392
ind,LA,2013,million metric tons of carbon dioxide,106.0357174864257
ind,ME,2013,million metric tons of carbon dioxide,2.320401318214901
ind,MD,2013,million metric tons of carbon dioxide,3.210588026998867
ind,MA,2013,million metric tons of carbon dioxide,3.414886868062598
ind,MI,2013,million metric tons of carbon dioxide,19.78621538916283
ind,MN,2013,million metric tons of carbon dioxide,17.52385546129974
ind,MS,2013,million metric tons of carbon dioxide,10.77956581274058
ind,MO,2013,million metric tons of carbon dioxide,8.743323890835276
ind,MT,2013,million metric tons of carbon dioxide,4.612554375663757
ind,NE,2013,million metric tons of carbon dioxide,8.974639671936465
ind,NV,2013,million metric tons of carbon dioxide,2.415851770463904
ind,NH,2013,million metric tons of carbon dioxide,0.7701455752156254
ind,NJ,2013,million metric tons of carbon dioxide,9.244150915042134
ind,NM,2013,million metric tons of carbon dioxide,7.373649625890597
ind,NY,2013,million metric tons of carbon dioxide,9.552464688726474
ind,NC,2013,million metric tons of carbon dioxide,10.13479929780171
ind,ND,2013,million metric tons of carbon dioxide,16.21156634955938
ind,OH,2013,million metric tons of carbon dioxide,37.47494165858974
ind,OK,2013,million metric tons of carbon dioxide,21.32112099623313
ind,OR,2013,million metric tons of carbon dioxide,4.56078915090097
ind,PA,2013,million metric tons of carbon dioxide,49.15655636450659
ind,RI,2013,million metric tons of carbon dioxide,0.5455392452440568
ind,SC,2013,million metric tons of carbon dioxide,7.393326691898439
ind,SD,2013,million metric tons of carbon dioxide,3.793962550695839
ind,TN,2013,million metric tons of carbon dioxide,14.83531218848528
ind,TX,2013,million metric tons of carbon dioxide,206.1955878220019
ind,UT,2013,million metric tons of carbon dioxide,8.115732690101193
ind,VT,2013,million metric tons of carbon dioxide,0.3981212532373802
ind,VA,2013,million metric tons of carbon dioxide,12.63175190698178
ind,WA,2013,million metric tons of carbon dioxide,12.45777524304455
ind,WV,2013,million metric tons of carbon dioxide,10.22881343457867
ind,WI,2013,million metric tons of carbon dioxide,13.5905525549268
ind,WY,2013,million metric tons of carbon dioxide,12.43041617444397
ind,US,2013,million metric tons of carbon dioxide,958.013622918945
ind,AL,2014,million metric tons of carbon dioxide,21.38395564731265
ind,AK,2014,million metric tons of carbon dioxide,16.14936981415211
ind,AZ,2014,million metric tons of carbon dioxide,4.391779365579131
ind,AR,2014,million metric tons of carbon dioxide,8.671065666323155
ind,CA,2014,million metric tons of carbon dioxide,71.24796598549993
ind,CO,2014,million metric tons of carbon dioxide,13.88519178521257
ind,CT,2014,million metric tons of carbon dioxide,1.966736688459485
ind,DE,2014,million metric tons of carbon dioxide,3.627507557444974
ind,DC,2014,million metric tons of carbon dioxide,0.02598699154254102
ind,FL,2014,million metric tons of carbon dioxide,10.4997775467288
ind,GA,2014,million metric tons of carbon dioxide,14.25897767759666
ind,HI,2014,million metric tons of carbon dioxide,1.438788759752222
ind,ID,2014,million metric tons of carbon dioxide,3.501057990461827
ind,IL,2014,million metric tons of carbon dioxide,39.40522630925718
ind,IN,2014,million metric tons of carbon dioxide,44.28766079132328
ind,IA,2014,million metric tons of carbon dioxide,19.3340753315207
ind,KS,2014,million metric tons of carbon dioxide,12.12237837216564
ind,KY,2014,million metric tons of carbon dioxide,15.33670820238191
ind,LA,2014,million metric tons of carbon dioxide,106.2807315416496
ind,ME,2014,million metric tons of carbon dioxide,1.868913765824834
ind,MD,2014,million metric tons of carbon dioxide,3.395934617190015
ind,MA,2014,million metric tons of carbon dioxide,3.322212930061597
ind,MI,2014,million metric tons of carbon dioxide,19.72650493779951
ind,MN,2014,million metric tons of carbon dioxide,18.08477583591383
ind,MS,2014,million metric tons of carbon dioxide,10.67765559870848
ind,MO,2014,million metric tons of carbon dioxide,9.283775438405451
ind,MT,2014,million metric tons of carbon dioxide,4.554790691848211
ind,NE,2014,million metric tons of carbon dioxide,8.909196996596375
ind,NV,2014,million metric tons of carbon dioxide,3.224897825284765
ind,NH,2014,million metric tons of carbon dioxide,0.8142283856110197
ind,NJ,2014,million metric tons of carbon dioxide,9.319197510755593
ind,NM,2014,million metric tons of carbon dioxide,7.786187680442758
ind,NY,2014,million metric tons of carbon dioxide,9.102934864005794
ind,NC,2014,million metric tons of carbon dioxide,9.80382203085696
ind,ND,2014,million metric tons of carbon dioxide,17.36967851618317
ind,OH,2014,million metric tons of carbon dioxide,38.99500702616162
ind,OK,2014,million metric tons of carbon dioxide,22.29177199344637
ind,OR,2014,million metric tons of carbon dioxide,4.678627468987268
ind,PA,2014,million metric tons of carbon dioxide,53.26664568897263
ind,RI,2014,million metric tons of carbon dioxide,0.5525377772149976
ind,SC,2014,million metric tons of carbon dioxide,7.776180709751578
ind,SD,2014,million metric tons of carbon dioxide,3.679992757993296
ind,TN,2014,million metric tons of carbon dioxide,14.71915778847139
ind,TX,2014,million metric tons of carbon dioxide,207.9103283737196
ind,UT,2014,million metric tons of carbon dioxide,7.962775109298883
ind,VT,2014,million metric tons of carbon dioxide,0.4337138095053886
ind,VA,2014,million metric tons of carbon dioxide,12.25283640808984
ind,WA,2014,million metric tons of carbon dioxide,12.30199267327213
ind,WV,2014,million metric tons of carbon dioxide,11.04955546730923
ind,WI,2014,million metric tons of carbon dioxide,14.01350260566105
ind,WY,2014,million metric tons of carbon dioxide,12.14403646591729
ind,US,2014,million metric tons of carbon dioxide,969.0883117736254
ind,AL,2015,million metric tons of carbon dioxide,20.21391817554576
ind,AK,2015,million metric tons of carbon dioxide,16.16234306650976
ind,AZ,2015,million metric tons of carbon dioxide,4.24914330279725
ind,AR,2015,million metric tons of carbon dioxide,7.84330366892492
ind,CA,2015,million metric tons of carbon dioxide,70.53636470548524
