yr,i,m,value
2011,art,trd,8.146407342861988e-13
2011,mov,trn,8.070807972775579e-13
2011,mov,trd,8.133117731068854e-13
2011,fpd,trn,8.034826809151698e-13
2011,fpd,trd,8.096711860256746e-13
2011,slg,trn,8.088906934997346e-13
2011,slg,trd,8.151371468375165e-13
2011,pri,trn,8.056910201923533e-13
2011,pri,trd,8.119080770482402e-13
2011,grd,trn,8.011563702184172e-13
2011,grd,trd,8.073092623214216e-13
2011,pip,trn,35.676737815142666
2011,pip,trd,8.143722659429987e-13
2011,sle,trn,8.082417005581639e-13
2011,sle,trd,8.144905131768183e-13
2011,osv,trn,8.070672393187203e-13
2011,osv,trd,8.132963241442014e-13
2011,trn,trn,63.37290332006255
2011,trn,trd,8.151639870830353e-13
2011,smn,trn,8.043972707330463e-13
2011,smn,trd,8.105977209688614e-13
2011,fmt,trn,8.074173233228488e-13
2011,fmt,trd,8.136550136409498e-13
2011,pet,trn,8.048409814540769e-13
2011,pet,trd,8.110523955609304e-13
2011,mvt,trn,8.06140087442028e-13
2011,mvt,trd,102.29804243684855
2011,cep,trn,8.056144712192652e-13
2011,cep,trd,8.118317310071649e-13
2011,wst,trn,8.049511617875919e-13
2011,wst,trd,8.111544130666255e-13
2011,mot,trn,8.067693089631363e-13
2011,mot,trd,8.130004279000865e-13
2011,adm,trn,8.082301042216238e-13
2011,adm,trd,8.144738022656082e-13
2011,soc,trn,8.054530421996793e-13
2011,soc,trd,8.116651919080927e-13
2011,alt,trn,8.025686697115536e-13
2011,alt,trd,8.087454976522914e-13
2011,pmt,trn,8.044608845996157e-13
2011,pmt,trd,8.106674108209045e-13
2011,trk,trn,230.43577565906725
2011,trk,trd,8.177073520261012e-13
2011,fdd,trn,8.089075615426393e-13
2011,fdd,trd,8.151600465465916e-13
2011,gmt,trn,8.05910220490756e-13
2011,gmt,trd,165.60398901677542
2011,wtt,trn,18.66818789120204
2011,wtt,trd,8.227341429390765e-13
2011,wpd,trn,8.0304762304546e-13
2011,wpd,trd,8.092279651647767e-13
2011,wht,trn,8.056692273663813e-13
2011,wht,trd,1253.603107772638
2011,wrh,trn,8.072532734080393e-13
2011,wrh,trd,8.134866769417925e-13
2011,ott,trn,8.067684631975073e-13
2011,ott,trd,606.1305581992774
2011,che,trn,8.063969862167954e-13
2011,che,trd,8.126194539238539e-13
2011,air,trn,3.966847347011439
2011,air,trd,8.15387581417197e-13
2011,mmf,trn,8.059338378541308e-13
2011,mmf,trd,8.121533140262632e-13
2011,otr,trn,2.47383637311674
2011,otr,trd,8.138816775871503e-13
2011,min,trn,8.095780560468086e-13
2011,min,trd,8.158362075685448e-13
2012,ppd,trn,1.7643832498923026e-12
2012,ppd,trd,1.7809266271216539e-12
2012,res,trn,1.7606040176622855e-12
2012,res,trd,1.7770987931464062e-12
2012,com,trn,1.7625727899000611e-12
2012,com,trd,1.7790636095406575e-12
2012,amb,trn,1.7658447233964736e-12
2012,amb,trd,1.7824085995348857e-12
2012,fbp,trn,1.7665873374467395e-12
2012,fbp,trd,1.783161522804386e-12
2012,rec,trn,1.7578522632381613e-12
2012,rec,trd,1.774320120047892e-12
2012,con,trn,1.7646278217111047e-12
2012,con,trd,1.7811652244300102e-12
2012,agr,trn,1.770214194181959e-12
2012,agr,trd,1.7868661477990693e-12
2012,eec,trn,1.7609898166494898e-12
2012,eec,trd,1.7774781387458192e-12
2012,fnd,trn,1.7685314204738926e-12
2012,fnd,trd,1.7851368297774277e-12
2012,pub,trn,1.7687875855686924e-12
2012,pub,trd,1.7853809306373291e-12
2012,hou,trn,1.772088864746504e-12
2012,hou,trd,1.7887002471694772e-12
2012,fbt,trn,1.764284196505718e-12
2012,fbt,trd,169.83593737466526
2012,ins,trn,1.7688277791123318e-12
2012,ins,trd,1.7854037118510237e-12
2012,tex,trn,1.7585231992626488e-12
2012,tex,trd,1.7749657159773728e-12
2012,leg,trn,1.7760562063834407e-12
2012,leg,trd,1.7927396439505544e-12
2012,fen,trn,1.776088046144409e-12
2012,fen,trd,1.7927804210216742e-12
2012,uti,trn,1.77138693910254e-12
2012,uti,trd,1.7880177070872098e-12
2012,nmp,trn,1.758628379366392e-12
2012,nmp,trd,1.7750791733658656e-12
2012,brd,trn,1.773706097356151e-12
2012,brd,trd,1.7903557589148757e-12
2012,bnk,trn,1.7693066279539399e-12
2012,bnk,trd,1.785874133487445e-12
2012,ore,trn,1.7712965678506073e-12
2012,ore,trd,1.787893994844429e-12
2012,edu,trn,1.7703703386002617e-12
2012,edu,trd,1.7869997076127736e-12
2012,ote,trn,1.7683697110400273e-12
2012,ote,trd,1.7849569887542772e-12
2012,man,trn,1.773252448470523e-12
2012,man,trd,1.7898756383750997e-12
2012,mch,trn,1.7686646836321949e-12
2012,mch,trd,1.7852668674740232e-12
2012,dat,trn,1.7657056281812034e-12
2012,dat,trd,1.7822543010564567e-12
2012,amd,trn,1.76123133442555e-12
2012,amd,trd,1.7777297383496803e-12
2012,oil,trn,1.7508433651541986e-12
2012,oil,trd,1.7672011217811654e-12
2012,hos,trn,1.7697181137129222e-12
2012,hos,trd,1.7863540450711618e-12
2012,rnt,trn,1.7697171141084755e-12
2012,rnt,trd,1.7863185224308945e-12
2012,pla,trn,1.7683382031621704e-12
2012,pla,trd,1.7849257190430702e-12
2012,fof,trn,1.7544707661438105e-12
2012,fof,trd,1.7708697225678446e-12
2012,fin,trn,1.7596811536537802e-12
2012,fin,trd,1.7761489356818857e-12
2012,tsv,trn,1.7676121446830676e-12
2012,tsv,trd,1.7842020324178819e-12
2012,nrs,trn,1.7630173549664966e-12
2012,nrs,trd,1.7795425963403787e-12
2012,sec,trn,1.768619217174042e-12
2012,sec,trd,1.7852097501549704e-12
2012,art,trn,1.7701617178396592e-12
2012,art,trd,1.7867712472841754e-12
2012,mov,trn,1.7652944026243421e-12
2012,mov,trd,1.7818322113513062e-12
2012,fpd,trn,1.7564767430543897e-12
2012,fpd,trd,1.7728868970370067e-12
2012,slg,trn,1.7707979060901262e-12
2012,slg,trd,1.7873992702761523e-12
2012,pri,trn,1.7627682846208004e-12
2012,pri,trd,1.7792843838993234e-12
2012,grd,trn,1.74946703135325e-12
2012,grd,trd,1.7657864243630619e-12
2012,pip,trn,37.81098355251502
2012,pip,trd,1.7847658523556447e-12
2012,sle,trn,1.7701467046715492e-12
2012,sle,trd,1.786760924928279e-12
2012,osv,trn,1.7657361963870026e-12
2012,osv,trd,1.7823060109009408e-12
2012,trn,trn,66.58321870350605
2012,trn,trd,1.7886110520209822e-12
2012,smn,trn,1.759101234020375e-12
2012,smn,trd,1.7755906655632401e-12
2012,fmt,trn,1.7704571399938915e-12
2012,fmt,trd,1.787069322696995e-12
2012,pet,trn,1.7647258927344267e-12
2012,pet,trd,1.7812599167278792e-12
2012,mvt,trn,1.7643771941282671e-12
2012,mvt,trd,120.98599574913787
2012,cep,trn,1.7651716445949373e-12
2012,cep,trd,1.7817034591778584e-12
2012,wst,trn,1.7601342402067766e-12
2012,wst,trd,1.7766125040114886e-12
2012,mot,trn,1.7643206512901306e-12
2012,mot,trd,1.7808665433079831e-12
2012,adm,trn,1.7707007713672737e-12
2012,adm,trd,1.7872861180336569e-12
2012,soc,trn,1.7614956939301839e-12
2012,soc,trd,1.777988435630761e-12
2012,alt,trn,1.7553685069501144e-12
2012,alt,trd,1.7717412996817724e-12
2012,pmt,trn,1.7603275847789436e-12
2012,pmt,trd,1.7768173238711793e-12
2012,trk,trn,251.14373251174896
2012,trk,trd,1.7944162860624924e-12
2012,fdd,trn,1.7690952763045215e-12
2012,fdd,trd,1.7857115367468627e-12
2012,gmt,trn,1.7637107611036529e-12
2012,gmt,trd,162.86409496977322
2012,wtt,trn,19.013799236880978
2012,wtt,trd,1.8050443128658931e-12
2012,wpd,trn,1.7567690015663616e-12
2012,wpd,trd,1.7731920979791477e-12
2012,wht,trn,1.763959629154472e-12
2012,wht,trd,1369.1847142383986
2012,wrh,trn,1.765483143279412e-12
2012,wrh,trd,1.7820232149223616e-12
2012,ott,trn,1.7661143198181684e-12
2012,ott,trd,640.8966263047828
2012,che,trn,1.76681541397408e-12
2012,che,trd,1.783379984699206e-12
2012,air,trn,4.009188173848198
2012,air,trd,1.788209102028639e-12
2012,mmf,trn,1.762768831988287e-12
2012,mmf,trd,1.7792816495569767e-12
2012,otr,trn,2.6083190848828846
2012,otr,trd,1.7837712008271015e-12
2012,min,trn,1.771286647429215e-12
2012,min,trd,1.7879111981774728e-12
2013,ppd,trn,6.700833317848696e-12
2013,ppd,trd,6.759325232929384e-12
2013,res,trn,6.685312102841078e-12
2013,res,trd,6.7435938232827506e-12
2013,com,trn,6.684367390020018e-12
2013,com,trd,6.742575815397749e-12
2013,amb,trn,6.708493116365905e-12
2013,amb,trd,6.7671039638522605e-12
2013,fbp,trn,6.706631639751925e-12
2013,fbp,trd,6.765195916578123e-12
2013,rec,trn,6.677701727303989e-12
2013,rec,trd,6.735977233525047e-12
2013,con,trn,6.6963819294579135e-12
2013,con,trd,6.7547844457980034e-12
2013,agr,trn,6.724527162831369e-12
2013,agr,trd,6.7833958023651715e-12
2013,eec,trn,6.687796154474376e-12
2013,eec,trd,6.746108880928487e-12
2013,fnd,trn,6.710646061933177e-12
2013,fnd,trd,6.7692878754032535e-12
2013,pub,trn,6.7102746953046665e-12
2013,pub,trd,6.768871034553655e-12
2013,hou,trn,6.718295223816987e-12
2013,hou,trd,6.776981221823148e-12
2013,fbt,trn,6.692347608494734e-12
2013,fbt,trd,171.36239007378472
2013,ins,trn,6.707041622456991e-12
2013,ins,trd,6.765550545930722e-12
2013,tex,trn,6.671059603883166e-12
2013,tex,trd,6.729126001753738e-12
2013,leg,trn,6.739101662874818e-12
2013,leg,trd,6.798038724005842e-12
2013,fen,trn,6.739493070632906e-12
2013,fen,trd,6.7984364477713935e-12
2013,uti,trn,6.720356764817737e-12
2013,uti,trd,6.779088589563099e-12
2013,nmp,trn,6.684610615717558e-12
2013,nmp,trd,6.742884861337076e-12
2013,brd,trn,6.72916361113329e-12
2013,brd,trd,6.787982777166295e-12
2013,bnk,trn,6.713096317994541e-12
2013,bnk,trd,6.7716659133395815e-12
2013,ore,trn,6.7180977857801556e-12
2013,ore,trd,6.776741277357124e-12
2013,edu,trn,6.715975479038814e-12
2013,edu,trd,6.774691528022802e-12
2013,ote,trn,6.7059061549764985e-12
2013,ote,trd,6.764456998102311e-12
2013,man,trn,6.7247493312799144e-12
2013,man,trd,6.7834629342412e-12
2013,mch,trn,6.7118141009752255e-12
2013,mch,trd,6.770451784757881e-12
2013,dat,trn,6.703743403730038e-12
2013,dat,trd,6.762211134697627e-12
2013,amd,trn,6.688390060386013e-12
2013,amd,trd,6.746729180093732e-12
2013,oil,trn,6.653827976602767e-12
2013,oil,trd,6.711710280475685e-12
2013,hos,trn,6.7182133255911876e-12
2013,hos,trd,6.776983620974074e-12
2013,rnt,trn,6.717524003995123e-12
2013,rnt,trd,6.7761825024291755e-12
2013,pla,trn,6.712336099819167e-12
2013,pla,trd,6.770961813501784e-12
2013,fof,trn,6.660029263939934e-12
2013,fof,trd,6.718018280352121e-12
2013,fin,trn,6.681679738818404e-12
2013,fin,trd,6.739938739095361e-12
2013,tsv,trn,6.717302349677172e-12
2013,tsv,trd,6.776083940056227e-12
2013,nrs,trn,6.687364582947583e-12
2013,nrs,trd,6.745708538768201e-12
2013,sec,trn,6.714947727790275e-12
2013,sec,trd,6.7736092292929945e-12
2013,art,trn,6.715962587791066e-12
2013,art,trd,6.7746181148339525e-12
2013,mov,trn,6.693823531181884e-12
2013,mov,trd,6.752204062735092e-12
2013,fpd,trn,6.6601845480092325e-12
2013,fpd,trd,6.71814135796622e-12
2013,slg,trn,6.716297555072705e-12
2013,slg,trd,6.77493216176809e-12
2013,pri,trn,6.689651777996392e-12
2013,pri,trd,6.747983846255948e-12
2013,grd,trn,6.653989824215189e-12
2013,grd,trd,6.711850447666054e-12
2013,pip,trn,40.552965038681066
2013,pip,trd,6.7631859032565245e-12
2013,sle,trn,6.7144883325048165e-12
2013,sle,trd,6.773135437357454e-12
2013,osv,trn,6.703636127397697e-12
2013,osv,trd,6.762177492574727e-12
2013,trn,trn,69.7060574144523
2013,trn,trd,6.780269147236981e-12
2013,smn,trn,6.681349371877132e-12
2013,smn,trd,6.739660897657905e-12
2013,fmt,trn,6.717719544847932e-12
2013,fmt,trd,6.776401187171209e-12
2013,pet,trn,6.701257097925966e-12
2013,pet,trd,6.759736113291265e-12
2013,mvt,trn,6.692319675127606e-12
2013,mvt,trd,128.18712076007216
2013,cep,trn,6.6973882247694305e-12
2013,cep,trd,6.755783926077228e-12
2013,wst,trn,6.677752818821556e-12
2013,wst,trd,6.7359206657211005e-12
2013,mot,trn,6.699359553518956e-12
2013,mot,trd,6.757837878652491e-12
2013,adm,trn,6.7138919441600545e-12
2013,adm,trd,6.772463468355246e-12
2013,soc,trn,6.6800121297891394e-12
2013,soc,trd,6.738251114659562e-12
2013,alt,trn,6.655323123149746e-12
2013,alt,trd,6.713168010657022e-12
2013,pmt,trn,6.6815669928764785e-12
2013,pmt,trd,6.739828571123647e-12
2013,trk,trn,259.85206871939334
2013,trk,trd,6.796921848436354e-12
2013,fdd,trn,6.710890119935507e-12
2013,fdd,trd,6.769535657254414e-12
2013,gmt,trn,6.690079575787298e-12
2013,gmt,trd,166.95175408891993
2013,wtt,trn,16.15722783353141
2013,wtt,trd,6.8137676196094705e-12
2013,wpd,trn,6.673735216491085e-12
2013,wpd,trd,6.73186012962918e-12
2013,wht,trn,6.693616421087792e-12
2013,wht,trd,1429.0796018825986
2013,wrh,trn,6.692971038257977e-12
2013,wrh,trd,6.751331462268931e-12
2013,ott,trn,6.70050788978428e-12
2013,ott,trd,687.070512374559
2013,che,trn,6.705185117463396e-12
2013,che,trd,6.763704334084398e-12
2013,air,trn,3.202096119301352
2013,air,trd,6.7860951663797396e-12
2013,mmf,trn,6.686570999228728e-12
2013,mmf,trd,6.744881572747599e-12
2013,otr,trn,2.3188754608671323
2013,otr,trd,6.761014694318257e-12
2013,min,trn,6.720732283338298e-12
2013,min,trd,6.779467644170764e-12
2014,ppd,trn,9.130956990654153e-12
2014,ppd,trd,9.201925709156335e-12
2014,res,trn,9.113126887492099e-12
2014,res,trd,9.183865337973089e-12
2014,com,trn,9.109633215244618e-12
2014,com,trd,9.18027076020455e-12
2014,amb,trn,9.143746638017652e-12
2014,amb,trd,9.214890370189256e-12
2014,fbp,trn,9.138437282233485e-12
2014,fbp,trd,9.209484422182799e-12
2014,rec,trn,9.100977832273862e-12
2014,rec,trd,9.171731730498376e-12
2014,con,trn,9.126977980527392e-12
2014,con,trd,9.197860396939274e-12
2014,agr,trn,9.160008413603698e-12
2014,agr,trd,9.231407789676264e-12
2014,eec,trn,9.108266662862375e-12
2014,eec,trd,9.178970869548934e-12
2014,fnd,trn,9.144408808382046e-12
2014,fnd,trd,9.215566864918073e-12
2014,pub,trn,9.13987705531055e-12
2014,pub,trd,9.210936880844042e-12
2014,hou,trn,9.149068741528768e-12
2014,hou,trd,9.220259161322213e-12
2014,fbt,trn,9.114336913301181e-12
2014,fbt,trd,177.3233966252124
2014,ins,trn,9.138476905069082e-12
2014,ins,trd,9.209446906080683e-12
2014,tex,trn,9.085135617216486e-12
2014,tex,trd,9.155544566567806e-12
2014,leg,trn,9.181421545018165e-12
2014,leg,trd,9.252909448065475e-12
2014,fen,trn,9.185802257554099e-12
2014,fen,trd,9.257332092077623e-12
2014,uti,trn,9.157391069959521e-12
2014,uti,trd,9.228655776926582e-12
2014,nmp,trn,9.116769914256887e-12
2014,nmp,trd,9.18759069798644e-12
2014,brd,trn,9.168447901466156e-12
2014,brd,trd,9.239833801082818e-12
2014,bnk,trn,9.146431591108516e-12
2014,bnk,trd,9.21750151268951e-12
2014,ore,trn,9.151673142935923e-12
2014,ore,trd,9.222821182097597e-12
2014,edu,trn,9.148164368050048e-12
2014,edu,trd,9.219374989556537e-12
2014,ote,trn,9.134212563965926e-12
2014,ote,trd,9.205241590724261e-12
2014,man,trn,9.161537749115235e-12
2014,man,trd,9.232778040912836e-12
2014,mch,trn,9.143753911611993e-12
2014,mch,trd,9.214883943187389e-12
2014,dat,trn,9.135647375465611e-12
2014,dat,trd,9.206571449154502e-12
2014,amd,trn,9.114299785109549e-12
2014,amd,trd,9.185098299078366e-12
2014,oil,trn,9.07443593439941e-12
2014,oil,trd,9.14473646446923e-12
2014,hos,trn,9.154781436109525e-12
2014,hos,trd,9.226080020240789e-12
2014,rnt,trn,9.152322548522488e-12
2014,rnt,trd,9.223469378124835e-12
2014,pla,trn,9.143149958405639e-12
2014,pla,trd,9.214247336611937e-12
2014,fof,trn,9.070572019089876e-12
2014,fof,trd,9.140905191610423e-12
2014,fin,trn,9.114617620128262e-12
2014,fin,trd,9.185455803293462e-12
2014,tsv,trn,9.154988713424795e-12
2014,tsv,trd,9.226354738782747e-12
2014,nrs,trn,9.107561196110683e-12
2014,nrs,trd,9.17832150920191e-12
2014,sec,trn,9.14920542136021e-12
2014,sec,trd,9.22037244353174e-12
2014,art,trn,9.14904252862204e-12
2014,art,trd,9.220191869401419e-12
2014,mov,trn,9.113645561935209e-12
2014,mov,trd,9.184427898442446e-12
2014,fpd,trn,9.071723488535655e-12
2014,fpd,trd,9.142048209037614e-12
2014,slg,trn,9.149437143650531e-12
2014,slg,trd,9.220578948122799e-12
2014,pri,trn,9.114350784277157e-12
2014,pri,trd,9.185112304594027e-12
2014,grd,trn,9.0848671865715e-12
2014,grd,trd,9.155323930550342e-12
2014,pip,trn,43.85971521014831
2014,pip,trd,9.200963177148481e-12
2014,sle,trn,9.14677634040288e-12
2014,sle,trd,9.217910610165323e-12
2014,osv,trn,9.136253643057558e-12
2014,osv,trd,9.207294103267207e-12
2014,trn,trn,74.24534101851084
2014,trn,trd,9.22488897387021e-12
2014,smn,trn,9.105238180900457e-12
2014,smn,trd,9.176015164535421e-12
2014,fmt,trn,9.15016003106808e-12
2014,fmt,trd,9.221310540096351e-12
2014,pet,trn,9.136847808897881e-12
2014,pet,trd,9.207866078855808e-12
2014,mvt,trn,9.11413667940153e-12
2014,mvt,trd,137.9610892390642
2014,cep,trn,9.121389154659313e-12
2014,cep,trd,9.192182067029885e-12
2014,wst,trn,9.100478538842903e-12
2014,wst,trd,9.17108328750644e-12
2014,mot,trn,9.131698104095907e-12
2014,mot,trd,9.202672702446037e-12
2014,adm,trn,9.142007936084584e-12
2014,adm,trd,9.21301561468567e-12
2014,soc,trn,9.097362797633529e-12
2014,soc,trd,9.16801546633344e-12
2014,alt,trn,9.060932697224606e-12
2014,alt,trd,9.131061197282638e-12
2014,pmt,trn,9.106299003603506e-12
2014,pmt,trd,9.177015114054561e-12
2014,trk,trn,281.2137765768067
2014,trk,trd,9.24294992902291e-12
2014,fdd,trn,9.142351895514107e-12
2014,fdd,trd,9.21348513902541e-12
2014,gmt,trn,9.113104824519485e-12
2014,gmt,trd,170.61062692789577
2014,wtt,trn,18.87807453299203
2014,wtt,trd,9.232207134478543e-12
2014,wpd,trn,9.105632105845663e-12
2014,wpd,trd,9.176318520628119e-12
2014,wht,trn,9.118965872853087e-12
2014,wht,trd,1497.095616124995
2014,wrh,trn,9.117094239143608e-12
2014,wrh,trd,9.187901216975206e-12
2014,ott,trn,9.127656559551795e-12
2014,ott,trd,720.5944109091299
2014,che,trn,9.135986977487165e-12
2014,che,trd,9.206985242956514e-12
2014,air,trn,3.157913613075361
2014,air,trd,9.24362234757979e-12
2014,mmf,trn,9.10978890114337e-12
2014,mmf,trd,9.180547262029001e-12
2014,otr,trn,2.715384939661823
2014,otr,trd,9.198013154143234e-12
2014,min,trn,9.147530910449445e-12
2014,min,trd,9.218707315673323e-12
2015,ppd,trn,1.6554389399768613e-11
2015,ppd,trd,1.666786320223048e-11
2015,res,trn,1.6558823658846816e-11
2015,res,trd,1.6672297344643542e-11
2015,com,trn,1.6518485646349453e-11
2015,com,trd,1.6631429157529506e-11
2015,amb,trn,1.6584584408637012e-11
2015,amb,trd,1.6698411289291994e-11
2015,fbp,trn,1.65721258017832e-11
2015,fbp,trd,1.668575013555894e-11
2015,rec,trn,1.653582021776524e-11
2015,rec,trd,1.6649148713029056e-11
2015,con,trn,1.65592538689433e-11
2015,con,trd,1.6672661394487924e-11
2015,agr,trn,1.6611016184894952e-11
2015,agr,trd,1.672522033611079e-11
2015,eec,trn,1.6517641601019753e-11
2015,eec,trd,1.663067467222594e-11
2015,fnd,trn,1.6572824856483902e-11
2015,fnd,trd,1.6686532020633824e-11
2015,pub,trn,1.6558578168140782e-11
2015,pub,trd,1.6672044916468423e-11
2015,hou,trn,1.658942957305733e-11
2015,hou,trd,1.670312358367604e-11
2015,fbt,trn,1.6511765202039156e-11
2015,fbt,trd,185.15083375204895
2015,ins,trn,1.656197512037422e-11
2015,ins,trd,1.667540059858405e-11
2015,tex,trn,1.6473979234861235e-11
2015,tex,trd,1.658648803373928e-11
2015,leg,trn,1.660350831992157e-11
2015,leg,trd,1.6717504429081876e-11
2015,fen,trn,1.661223381633281e-11
2015,fen,trd,1.6726349573034057e-11
2015,uti,trn,1.65962048527793e-11
2015,uti,trd,1.6710139110731046e-11
2015,nmp,trn,1.6564156246114706e-11
2015,nmp,trd,1.6677717162776047e-11
2015,brd,trn,1.6601465707582224e-11
2015,brd,trd,1.671548203869503e-11
2015,bnk,trn,1.656854354676289e-11
2015,bnk,trd,1.6682067128917622e-11
2015,ore,trn,1.6568925513805455e-11
2015,ore,trd,1.668250152906979e-11
2015,edu,trn,1.657734999509269e-11
2015,edu,trd,1.6691129764472873e-11
2015,ote,trn,1.656180400312894e-11
2015,ote,trd,1.6675322479897222e-11
2015,man,trn,1.6579178905240548e-11
2015,man,trd,1.66928597862741e-11
2015,mch,trn,1.6579558334796984e-11
2015,mch,trd,1.669330520662766e-11
2015,dat,trn,1.655788813049334e-11
2015,dat,trd,1.667134850750119e-11
2015,amd,trn,1.654110312921595e-11
2015,amd,trd,1.6654401777249758e-11
2015,oil,trn,1.64926201265759e-11
2015,oil,trd,1.6605387054580596e-11
2015,hos,trn,1.6605124998897063e-11
2015,hos,trd,1.671924396342375e-11
2015,rnt,trn,1.6585978294426495e-11
2015,rnt,trd,1.6699703355060758e-11
2015,pla,trn,1.656237926913097e-11
2015,pla,trd,1.667593533484248e-11
2015,fof,trn,1.6451056447302745e-11
2015,fof,trd,1.6563359614381084e-11
2015,fin,trn,1.654028355999762e-11
2015,fin,trd,1.6653653940787974e-11
2015,tsv,trn,1.658210161009611e-11
2015,tsv,trd,1.6696120424399735e-11
2015,nrs,trn,1.651024434366913e-11
2015,nrs,trd,1.6623211514656955e-11
2015,sec,trn,1.6584277806167294e-11
2015,sec,trd,1.6698066600326187e-11
2015,art,trn,1.6570303393841577e-11
2015,art,trd,1.6683920121298672e-11
2015,mov,trn,1.6524293394336205e-11
2015,mov,trd,1.6637353833666197e-11
2015,fpd,trn,1.6459625709808696e-11
2015,fpd,trd,1.657197875722214e-11
2015,slg,trn,1.656281201257644e-11
2015,slg,trd,1.667643600043145e-11
2015,pri,trn,1.6527460438800704e-11
2015,pri,trd,1.6640618104489082e-11
2015,grd,trn,1.6505230330425596e-11
2015,grd,trd,1.6618169029326926e-11
2015,pip,trn,44.634871275657744
2015,pip,trd,1.6665191018412344e-11
2015,sle,trn,1.655887743415829e-11
2015,sle,trd,1.667237796522788e-11
2015,osv,trn,1.657857233551137e-11
2015,osv,trd,1.669232686888368e-11
2015,trn,trn,68.3266841816399
2015,trn,trd,1.6697438075439323e-11
2015,smn,trn,1.6502926793721096e-11
2015,smn,trd,1.6615828256048626e-11
2015,fmt,trn,1.6571668685403078e-11
2015,fmt,trd,1.6685295484396244e-11
2015,pet,trn,1.657270661540684e-11
2015,pet,trd,1.6686351528803838e-11
2015,mvt,trn,1.651272344571855e-11
2015,mvt,trd,158.98959667084134
2015,cep,trn,1.652171864534789e-11
2015,cep,trd,1.6634711483132218e-11
2015,wst,trn,1.6519859690990612e-11
2015,wst,trd,1.663296874322476e-11
2015,mot,trn,1.6550746204039363e-11
2015,mot,trd,1.6664145617764104e-11
2015,adm,trn,1.654516635924322e-11
2015,adm,trd,1.6658419514408807e-11
2015,soc,trn,1.6503203989908044e-11
2015,soc,trd,1.661608440622755e-11
2015,alt,trn,1.6416116566477414e-11
2015,alt,trd,1.6527907433920034e-11
2015,pmt,trn,1.6509594162370786e-11
2015,pmt,trd,1.6622619469509198e-11
2015,trk,trn,280.7044647760637
2015,trk,trd,1.6711173148927366e-11
2015,fdd,trn,1.656807212675783e-11
2015,fdd,trd,1.668172448887447e-11
2015,gmt,trn,1.6513557576358857e-11
2015,gmt,trd,175.81627142499272
2015,wtt,trn,18.669622865394995
2015,wtt,trd,1.6651592507260733e-11
2015,wpd,trn,1.6539860414039283e-11
2015,wpd,trd,1.6653140148076773e-11
2015,wht,trn,1.652750777002655e-11
2015,wht,trd,1507.0032744282275
2015,wrh,trn,1.653381760325679e-11
2015,wrh,trd,1.6647029174795257e-11
2015,ott,trn,1.6534086138753538e-11
2015,ott,trd,769.4209638706393
2015,che,trn,1.6554912882979686e-11
2015,che,trd,1.666832331017753e-11
2015,air,trn,2.877887182808633
2015,air,trd,1.6726533941663532e-11
2015,mmf,trn,1.6512960464824147e-11
2015,mmf,trd,1.6625933747187358e-11
2015,otr,trn,2.792368053953712
2015,otr,trd,1.665274168737622e-11
2015,min,trn,1.6579521839867118e-11
2015,min,trd,1.6693222958833885e-11
2016,ppd,trn,7.563479835562404e-12
2016,ppd,trd,7.605638189940174e-12
2016,res,trn,7.562248681441447e-12
2016,res,trd,7.604377585646864e-12
2016,com,trn,7.547637612141198e-12
2016,com,trd,7.589608644689683e-12
2016,amb,trn,7.57245616864954e-12
2016,amb,trd,7.61472932357731e-12
2016,fbp,trn,7.568647384978911e-12
2016,fbp,trd,7.610851397872783e-12
2016,rec,trn,7.543135452777743e-12
2016,rec,trd,7.58513873765914e-12
2016,con,trn,7.564854907016151e-12
2016,con,trd,7.60700418411261e-12
2016,agr,trn,7.58097133581797e-12
2016,agr,trd,7.623357613183057e-12
2016,eec,trn,7.546975591212771e-12
2016,eec,trd,7.588951393056367e-12
2016,fnd,trn,7.570690633922455e-12
2016,fnd,trd,7.612947874560085e-12
2016,pub,trn,7.565388801398691e-12
2016,pub,trd,7.607565213510357e-12
2016,hou,trn,7.575024254051786e-12
2016,hou,trd,7.617289699946587e-12
2016,fbt,trn,7.54607143962587e-12
2016,fbt,trd,187.9423415563903
2016,ins,trn,7.569737305617028e-12
2016,ins,trd,7.611928299489803e-12
2016,tex,trn,7.528506528095964e-12
2016,tex,trd,7.57027880232541e-12
2016,leg,trn,7.589279325898124e-12
2016,leg,trd,7.631710267210017e-12
2016,fen,trn,7.599117946635657e-12
2016,fen,trd,7.641637933724804e-12
2016,uti,trn,7.576741152254367e-12
2016,uti,trd,7.619055803966046e-12
2016,nmp,trn,7.560800080685233e-12
2016,nmp,trd,7.60294440913542e-12
2016,brd,trn,7.584189003689428e-12
2016,brd,trd,7.626588247956822e-12
2016,bnk,trn,7.571428933891128e-12
2016,bnk,trd,7.613660326682478e-12
2016,ore,trn,7.570869322660213e-12
2016,ore,trd,7.613107110732914e-12
2016,edu,trn,7.570758317398291e-12
2016,edu,trd,7.613025562497158e-12
2016,ote,trn,7.562011229415365e-12
2016,ote,trd,7.604165315794706e-12
2016,man,trn,7.577730348756623e-12
2016,man,trd,7.62003795176307e-12
2016,mch,trn,7.56891292788282e-12
2016,mch,trd,7.611133960325712e-12
2016,dat,trn,7.570529179639377e-12
2016,dat,trd,7.61273257554047e-12
2016,amd,trn,7.558131069439962e-12
2016,amd,trd,7.600224692062913e-12
